    #Time(fs)    x-MSD(A^2)    y-MSD(A^2)    z-MSD(A^2)    tot-MSD(A^2)  sqrt(MSD)(A)
   0.60300E+03   0.11896E+00   0.11297E+01   0.74843E-02   0.12561E+01   0.11208E+01
   0.60400E+03   0.11811E+00   0.11199E+01   0.74131E-02   0.12455E+01   0.11160E+01
   0.60500E+03   0.11728E+00   0.11102E+01   0.73443E-02   0.12348E+01   0.11112E+01
   0.60600E+03   0.11646E+00   0.11004E+01   0.72781E-02   0.12241E+01   0.11064E+01
   0.60700E+03   0.11565E+00   0.10906E+01   0.72144E-02   0.12134E+01   0.11016E+01
   0.60800E+03   0.11486E+00   0.10807E+01   0.71534E-02   0.12027E+01   0.10967E+01
   0.60900E+03   0.11409E+00   0.10708E+01   0.70950E-02   0.11920E+01   0.10918E+01
   0.61000E+03   0.11333E+00   0.10608E+01   0.70391E-02   0.11812E+01   0.10868E+01
   0.61100E+03   0.11259E+00   0.10508E+01   0.69859E-02   0.11704E+01   0.10819E+01
   0.61200E+03   0.11186E+00   0.10408E+01   0.69352E-02   0.11596E+01   0.10768E+01
   0.61300E+03   0.11116E+00   0.10307E+01   0.68869E-02   0.11488E+01   0.10718E+01
   0.61400E+03   0.11048E+00   0.10206E+01   0.68409E-02   0.11379E+01   0.10667E+01
   0.61500E+03   0.10982E+00   0.10104E+01   0.67971E-02   0.11270E+01   0.10616E+01
   0.61600E+03   0.10918E+00   0.10002E+01   0.67553E-02   0.11161E+01   0.10565E+01
   0.61700E+03   0.10857E+00   0.98989E+00   0.67155E-02   0.11052E+01   0.10513E+01
   0.61800E+03   0.10798E+00   0.97957E+00   0.66775E-02   0.10942E+01   0.10461E+01
   0.61900E+03   0.10742E+00   0.96920E+00   0.66412E-02   0.10833E+01   0.10408E+01
   0.62000E+03   0.10688E+00   0.95878E+00   0.66065E-02   0.10723E+01   0.10355E+01
   0.62100E+03   0.10638E+00   0.94832E+00   0.65733E-02   0.10613E+01   0.10302E+01
   0.62200E+03   0.10591E+00   0.93780E+00   0.65414E-02   0.10503E+01   0.10248E+01
   0.62300E+03   0.10546E+00   0.92724E+00   0.65107E-02   0.10392E+01   0.10194E+01
   0.62400E+03   0.10505E+00   0.91664E+00   0.64808E-02   0.10282E+01   0.10140E+01
   0.62500E+03   0.10467E+00   0.90598E+00   0.64518E-02   0.10171E+01   0.10085E+01
   0.62600E+03   0.10432E+00   0.89528E+00   0.64231E-02   0.10060E+01   0.10030E+01
   0.62700E+03   0.10399E+00   0.88454E+00   0.63947E-02   0.99493E+00   0.99746E+00
   0.62800E+03   0.10370E+00   0.87375E+00   0.63662E-02   0.98382E+00   0.99188E+00
   0.62900E+03   0.10344E+00   0.86291E+00   0.63374E-02   0.97269E+00   0.98625E+00
   0.63000E+03   0.10321E+00   0.85202E+00   0.63080E-02   0.96154E+00   0.98058E+00
   0.63100E+03   0.10300E+00   0.84109E+00   0.62779E-02   0.95037E+00   0.97487E+00
   0.63200E+03   0.10283E+00   0.83011E+00   0.62468E-02   0.93919E+00   0.96912E+00
   0.63300E+03   0.10267E+00   0.81908E+00   0.62146E-02   0.92797E+00   0.96331E+00
   0.63400E+03   0.10255E+00   0.80800E+00   0.61810E-02   0.91673E+00   0.95746E+00
   0.63500E+03   0.10245E+00   0.79687E+00   0.61460E-02   0.90547E+00   0.95156E+00
   0.63600E+03   0.10237E+00   0.78569E+00   0.61094E-02   0.89417E+00   0.94561E+00
   0.63700E+03   0.10231E+00   0.77446E+00   0.60711E-02   0.88284E+00   0.93960E+00
   0.63800E+03   0.10228E+00   0.76317E+00   0.60311E-02   0.87148E+00   0.93353E+00
   0.63900E+03   0.10227E+00   0.75183E+00   0.59893E-02   0.86008E+00   0.92741E+00
   0.64000E+03   0.10227E+00   0.74043E+00   0.59457E-02   0.84864E+00   0.92122E+00
   0.64100E+03   0.10230E+00   0.72897E+00   0.59002E-02   0.83717E+00   0.91497E+00
   0.64200E+03   0.10234E+00   0.71745E+00   0.58529E-02   0.82564E+00   0.90865E+00
   0.64300E+03   0.10240E+00   0.70588E+00   0.58040E-02   0.81408E+00   0.90226E+00
   0.64400E+03   0.10248E+00   0.69425E+00   0.57540E-02   0.80248E+00   0.89581E+00
   0.64500E+03   0.10256E+00   0.68257E+00   0.57031E-02   0.79083E+00   0.88929E+00
   0.64600E+03   0.10267E+00   0.67083E+00   0.56517E-02   0.77915E+00   0.88270E+00
   0.64700E+03   0.10278E+00   0.65906E+00   0.56003E-02   0.76744E+00   0.87604E+00
   0.64800E+03   0.10290E+00   0.64724E+00   0.55492E-02   0.75569E+00   0.86931E+00
   0.64900E+03   0.10303E+00   0.63538E+00   0.54989E-02   0.74392E+00   0.86251E+00
   0.65000E+03   0.10317E+00   0.62349E+00   0.54499E-02   0.73211E+00   0.85564E+00
   0.65100E+03   0.10332E+00   0.61157E+00   0.54024E-02   0.72029E+00   0.84870E+00
   0.65200E+03   0.10346E+00   0.59963E+00   0.53571E-02   0.70845E+00   0.84170E+00
   0.65300E+03   0.10361E+00   0.58768E+00   0.53142E-02   0.69660E+00   0.83463E+00
   0.65400E+03   0.10376E+00   0.57571E+00   0.52743E-02   0.68475E+00   0.82750E+00
   0.65500E+03   0.10391E+00   0.56375E+00   0.52377E-02   0.67290E+00   0.82030E+00
   0.65600E+03   0.10406E+00   0.55180E+00   0.52045E-02   0.66106E+00   0.81306E+00
   0.65700E+03   0.10420E+00   0.53988E+00   0.51750E-02   0.64925E+00   0.80576E+00
   0.65800E+03   0.10434E+00   0.52799E+00   0.51495E-02   0.63747E+00   0.79842E+00
   0.65900E+03   0.10447E+00   0.51614E+00   0.51281E-02   0.62574E+00   0.79104E+00
   0.66000E+03   0.10460E+00   0.50435E+00   0.51109E-02   0.61406E+00   0.78362E+00
   0.66100E+03   0.10472E+00   0.49264E+00   0.50979E-02   0.60246E+00   0.77618E+00
   0.66200E+03   0.10484E+00   0.48100E+00   0.50892E-02   0.59093E+00   0.76872E+00
   0.66300E+03   0.10495E+00   0.46946E+00   0.50849E-02   0.57950E+00   0.76125E+00
   0.66400E+03   0.10506E+00   0.45803E+00   0.50849E-02   0.56817E+00   0.75377E+00
   0.66500E+03   0.10516E+00   0.44671E+00   0.50892E-02   0.55696E+00   0.74630E+00
   0.66600E+03   0.10525E+00   0.43552E+00   0.50975E-02   0.54587E+00   0.73883E+00
   0.66700E+03   0.10534E+00   0.42447E+00   0.51099E-02   0.53493E+00   0.73139E+00
   0.66800E+03   0.10542E+00   0.41358E+00   0.51260E-02   0.52412E+00   0.72396E+00
   0.66900E+03   0.10550E+00   0.40284E+00   0.51459E-02   0.51348E+00   0.71657E+00
   0.67000E+03   0.10556E+00   0.39226E+00   0.51692E-02   0.50300E+00   0.70922E+00
   0.67100E+03   0.10562E+00   0.38187E+00   0.51959E-02   0.49268E+00   0.70191E+00
   0.67200E+03   0.10567E+00   0.37165E+00   0.52257E-02   0.48255E+00   0.69465E+00
   0.67300E+03   0.10570E+00   0.36162E+00   0.52583E-02   0.47259E+00   0.68745E+00
   0.67400E+03   0.10573E+00   0.35179E+00   0.52936E-02   0.46281E+00   0.68030E+00
   0.67500E+03   0.10575E+00   0.34214E+00   0.53313E-02   0.45323E+00   0.67322E+00
   0.67600E+03   0.10576E+00   0.33270E+00   0.53713E-02   0.44383E+00   0.66621E+00
   0.67700E+03   0.10576E+00   0.32345E+00   0.54132E-02   0.43462E+00   0.65926E+00
   0.67800E+03   0.10576E+00   0.31439E+00   0.54568E-02   0.42561E+00   0.65239E+00
   0.67900E+03   0.10575E+00   0.30553E+00   0.55019E-02   0.41678E+00   0.64558E+00
   0.68000E+03   0.10573E+00   0.29686E+00   0.55484E-02   0.40814E+00   0.63886E+00
   0.68100E+03   0.10571E+00   0.28838E+00   0.55960E-02   0.39969E+00   0.63221E+00
   0.68200E+03   0.10570E+00   0.28009E+00   0.56445E-02   0.39143E+00   0.62565E+00
   0.68300E+03   0.10568E+00   0.27199E+00   0.56939E-02   0.38336E+00   0.61916E+00
   0.68400E+03   0.10567E+00   0.26407E+00   0.57439E-02   0.37548E+00   0.61276E+00
   0.68500E+03   0.10566E+00   0.25633E+00   0.57944E-02   0.36778E+00   0.60645E+00
   0.68600E+03   0.10566E+00   0.24876E+00   0.58452E-02   0.36027E+00   0.60022E+00
   0.68700E+03   0.10567E+00   0.24136E+00   0.58963E-02   0.35293E+00   0.59408E+00
   0.68800E+03   0.10570E+00   0.23413E+00   0.59474E-02   0.34577E+00   0.58803E+00
   0.68900E+03   0.10573E+00   0.22706E+00   0.59986E-02   0.33879E+00   0.58206E+00
   0.69000E+03   0.10578E+00   0.22016E+00   0.60497E-02   0.33199E+00   0.57619E+00
   0.69100E+03   0.10585E+00   0.21340E+00   0.61007E-02   0.32536E+00   0.57040E+00
   0.69200E+03   0.10594E+00   0.20680E+00   0.61514E-02   0.31889E+00   0.56471E+00
   0.69300E+03   0.10605E+00   0.20035E+00   0.62020E-02   0.31260E+00   0.55911E+00
   0.69400E+03   0.10618E+00   0.19404E+00   0.62522E-02   0.30647E+00   0.55360E+00
   0.69500E+03   0.10633E+00   0.18787E+00   0.63020E-02   0.30050E+00   0.54818E+00
   0.69600E+03   0.10650E+00   0.18184E+00   0.63514E-02   0.29469E+00   0.54286E+00
   0.69700E+03   0.10670E+00   0.17594E+00   0.64004E-02   0.28904E+00   0.53763E+00
   0.69800E+03   0.10692E+00   0.17018E+00   0.64489E-02   0.28355E+00   0.53249E+00
   0.69900E+03   0.10717E+00   0.16454E+00   0.64969E-02   0.27820E+00   0.52745E+00
   0.70000E+03   0.10744E+00   0.15903E+00   0.65444E-02   0.27301E+00   0.52251E+00
   0.70100E+03   0.10773E+00   0.15365E+00   0.65914E-02   0.26797E+00   0.51766E+00
   0.70200E+03   0.10805E+00   0.14839E+00   0.66379E-02   0.26307E+00   0.51291E+00
   0.70300E+03   0.10839E+00   0.14325E+00   0.66839E-02   0.25832E+00   0.50825E+00
   0.70400E+03   0.10875E+00   0.13822E+00   0.67295E-02   0.25371E+00   0.50369E+00
   0.70500E+03   0.10914E+00   0.13332E+00   0.67745E-02   0.24923E+00   0.49923E+00
   0.70600E+03   0.10955E+00   0.12853E+00   0.68191E-02   0.24490E+00   0.49487E+00
   0.70700E+03   0.10998E+00   0.12386E+00   0.68631E-02   0.24070E+00   0.49062E+00
   0.70800E+03   0.11042E+00   0.11931E+00   0.69066E-02   0.23664E+00   0.48646E+00
   0.70900E+03   0.11089E+00   0.11488E+00   0.69495E-02   0.23272E+00   0.48241E+00
   0.71000E+03   0.11136E+00   0.11057E+00   0.69919E-02   0.22893E+00   0.47846E+00
   0.71100E+03   0.11185E+00   0.10638E+00   0.70337E-02   0.22527E+00   0.47462E+00
   0.71200E+03   0.11236E+00   0.10231E+00   0.70749E-02   0.22174E+00   0.47090E+00
   0.71300E+03   0.11287E+00   0.98362E-01   0.71156E-02   0.21835E+00   0.46728E+00
   0.71400E+03   0.11340E+00   0.94535E-01   0.71557E-02   0.21509E+00   0.46378E+00
   0.71500E+03   0.11393E+00   0.90830E-01   0.71952E-02   0.21195E+00   0.46039E+00
   0.71600E+03   0.11447E+00   0.87249E-01   0.72340E-02   0.20895E+00   0.45711E+00
   0.71700E+03   0.11501E+00   0.83794E-01   0.72721E-02   0.20608E+00   0.45396E+00
   0.71800E+03   0.11556E+00   0.80462E-01   0.73095E-02   0.20333E+00   0.45093E+00
   0.71900E+03   0.11611E+00   0.77255E-01   0.73462E-02   0.20072E+00   0.44801E+00
   0.72000E+03   0.11667E+00   0.74171E-01   0.73821E-02   0.19822E+00   0.44522E+00
   0.72100E+03   0.11723E+00   0.71211E-01   0.74172E-02   0.19585E+00   0.44255E+00
   0.72200E+03   0.11778E+00   0.68372E-01   0.74515E-02   0.19361E+00   0.44001E+00
   0.72300E+03   0.11834E+00   0.65655E-01   0.74848E-02   0.19148E+00   0.43758E+00
   0.72400E+03   0.11890E+00   0.63057E-01   0.75172E-02   0.18947E+00   0.43528E+00
   0.72500E+03   0.11945E+00   0.60577E-01   0.75487E-02   0.18758E+00   0.43310E+00
   0.72600E+03   0.12000E+00   0.58216E-01   0.75790E-02   0.18580E+00   0.43104E+00
   0.72700E+03   0.12055E+00   0.55970E-01   0.76083E-02   0.18412E+00   0.42910E+00
   0.72800E+03   0.12108E+00   0.53839E-01   0.76363E-02   0.18256E+00   0.42727E+00
   0.72900E+03   0.12162E+00   0.51818E-01   0.76632E-02   0.18110E+00   0.42556E+00
   0.73000E+03   0.12214E+00   0.49904E-01   0.76889E-02   0.17974E+00   0.42395E+00
   0.73100E+03   0.12266E+00   0.48098E-01   0.77132E-02   0.17847E+00   0.42246E+00
   0.73200E+03   0.12316E+00   0.46398E-01   0.77363E-02   0.17729E+00   0.42106E+00
   0.73300E+03   0.12365E+00   0.44802E-01   0.77579E-02   0.17621E+00   0.41978E+00
   0.73400E+03   0.12413E+00   0.43310E-01   0.77782E-02   0.17522E+00   0.41859E+00
   0.73500E+03   0.12459E+00   0.41919E-01   0.77971E-02   0.17431E+00   0.41750E+00
   0.73600E+03   0.12504E+00   0.40628E-01   0.78146E-02   0.17348E+00   0.41651E+00
   0.73700E+03   0.12547E+00   0.39436E-01   0.78307E-02   0.17274E+00   0.41561E+00
   0.73800E+03   0.12588E+00   0.38341E-01   0.78454E-02   0.17207E+00   0.41481E+00
   0.73900E+03   0.12628E+00   0.37344E-01   0.78587E-02   0.17148E+00   0.41411E+00
   0.74000E+03   0.12666E+00   0.36441E-01   0.78708E-02   0.17097E+00   0.41349E+00
   0.74100E+03   0.12703E+00   0.35632E-01   0.78818E-02   0.17054E+00   0.41297E+00
   0.74200E+03   0.12737E+00   0.34916E-01   0.78917E-02   0.17018E+00   0.41253E+00
   0.74300E+03   0.12770E+00   0.34292E-01   0.79007E-02   0.16990E+00   0.41219E+00
   0.74400E+03   0.12802E+00   0.33757E-01   0.79089E-02   0.16969E+00   0.41193E+00
   0.74500E+03   0.12832E+00   0.33311E-01   0.79165E-02   0.16955E+00   0.41176E+00
   0.74600E+03   0.12861E+00   0.32951E-01   0.79238E-02   0.16948E+00   0.41168E+00
   0.74700E+03   0.12888E+00   0.32676E-01   0.79310E-02   0.16949E+00   0.41169E+00
   0.74800E+03   0.12915E+00   0.32482E-01   0.79384E-02   0.16957E+00   0.41179E+00
   0.74900E+03   0.12940E+00   0.32367E-01   0.79463E-02   0.16972E+00   0.41197E+00
   0.75000E+03   0.12965E+00   0.32327E-01   0.79551E-02   0.16993E+00   0.41223E+00
   0.75100E+03   0.12989E+00   0.32359E-01   0.79651E-02   0.17022E+00   0.41257E+00
   0.75200E+03   0.13013E+00   0.32457E-01   0.79768E-02   0.17056E+00   0.41300E+00
   0.75300E+03   0.13037E+00   0.32617E-01   0.79905E-02   0.17097E+00   0.41349E+00
   0.75400E+03   0.13060E+00   0.32834E-01   0.80067E-02   0.17144E+00   0.41406E+00
   0.75500E+03   0.13084E+00   0.33101E-01   0.80258E-02   0.17196E+00   0.41469E+00
   0.75600E+03   0.13108E+00   0.33414E-01   0.80480E-02   0.17254E+00   0.41538E+00
   0.75700E+03   0.13132E+00   0.33764E-01   0.80738E-02   0.17316E+00   0.41612E+00
   0.75800E+03   0.13157E+00   0.34146E-01   0.81033E-02   0.17382E+00   0.41692E+00
   0.75900E+03   0.13183E+00   0.34553E-01   0.81367E-02   0.17452E+00   0.41776E+00
   0.76000E+03   0.13210E+00   0.34976E-01   0.81739E-02   0.17525E+00   0.41863E+00
   0.76100E+03   0.13239E+00   0.35410E-01   0.82149E-02   0.17601E+00   0.41954E+00
   0.76200E+03   0.13268E+00   0.35847E-01   0.82596E-02   0.17679E+00   0.42046E+00
   0.76300E+03   0.13299E+00   0.36280E-01   0.83077E-02   0.17758E+00   0.42141E+00
   0.76400E+03   0.13332E+00   0.36702E-01   0.83587E-02   0.17838E+00   0.42236E+00
   0.76500E+03   0.13367E+00   0.37109E-01   0.84123E-02   0.17919E+00   0.42331E+00
   0.76600E+03   0.13404E+00   0.37493E-01   0.84680E-02   0.18000E+00   0.42426E+00
   0.76700E+03   0.13442E+00   0.37851E-01   0.85250E-02   0.18080E+00   0.42520E+00
   0.76800E+03   0.13483E+00   0.38179E-01   0.85827E-02   0.18159E+00   0.42613E+00
   0.76900E+03   0.13526E+00   0.38474E-01   0.86405E-02   0.18237E+00   0.42705E+00
   0.77000E+03   0.13571E+00   0.38735E-01   0.86977E-02   0.18314E+00   0.42795E+00
   0.77100E+03   0.13619E+00   0.38961E-01   0.87535E-02   0.18390E+00   0.42884E+00
   0.77200E+03   0.13669E+00   0.39153E-01   0.88072E-02   0.18465E+00   0.42971E+00
   0.77300E+03   0.13722E+00   0.39313E-01   0.88583E-02   0.18539E+00   0.43057E+00
   0.77400E+03   0.13777E+00   0.39444E-01   0.89061E-02   0.18612E+00   0.43141E+00
   0.77500E+03   0.13835E+00   0.39550E-01   0.89501E-02   0.18685E+00   0.43226E+00
   0.77600E+03   0.13895E+00   0.39635E-01   0.89899E-02   0.18757E+00   0.43310E+00
   0.77700E+03   0.13958E+00   0.39704E-01   0.90250E-02   0.18831E+00   0.43395E+00
   0.77800E+03   0.14024E+00   0.39762E-01   0.90553E-02   0.18905E+00   0.43480E+00
   0.77900E+03   0.14092E+00   0.39814E-01   0.90807E-02   0.18981E+00   0.43568E+00
   0.78000E+03   0.14163E+00   0.39863E-01   0.91011E-02   0.19060E+00   0.43657E+00
   0.78100E+03   0.14237E+00   0.39914E-01   0.91166E-02   0.19140E+00   0.43749E+00
   0.78200E+03   0.14314E+00   0.39970E-01   0.91276E-02   0.19224E+00   0.43845E+00
   0.78300E+03   0.14394E+00   0.40033E-01   0.91344E-02   0.19310E+00   0.43943E+00
   0.78400E+03   0.14476E+00   0.40104E-01   0.91374E-02   0.19400E+00   0.44046E+00
   0.78500E+03   0.14562E+00   0.40186E-01   0.91373E-02   0.19494E+00   0.44153E+00
   0.78600E+03   0.14651E+00   0.40280E-01   0.91345E-02   0.19593E+00   0.44263E+00
   0.78700E+03   0.14743E+00   0.40384E-01   0.91298E-02   0.19695E+00   0.44379E+00
   0.78800E+03   0.14839E+00   0.40501E-01   0.91237E-02   0.19802E+00   0.44499E+00
   0.78900E+03   0.14938E+00   0.40629E-01   0.91169E-02   0.19913E+00   0.44624E+00
   0.79000E+03   0.15041E+00   0.40769E-01   0.91097E-02   0.20029E+00   0.44753E+00
   0.79100E+03   0.15147E+00   0.40919E-01   0.91028E-02   0.20149E+00   0.44888E+00
   0.79200E+03   0.15257E+00   0.41079E-01   0.90962E-02   0.20275E+00   0.45027E+00
   0.79300E+03   0.15371E+00   0.41247E-01   0.90903E-02   0.20405E+00   0.45171E+00
   0.79400E+03   0.15488E+00   0.41424E-01   0.90851E-02   0.20539E+00   0.45320E+00
   0.79500E+03   0.15610E+00   0.41608E-01   0.90804E-02   0.20679E+00   0.45474E+00
   0.79600E+03   0.15735E+00   0.41800E-01   0.90763E-02   0.20823E+00   0.45632E+00
   0.79700E+03   0.15865E+00   0.41997E-01   0.90724E-02   0.20972E+00   0.45795E+00
   0.79800E+03   0.15998E+00   0.42201E-01   0.90685E-02   0.21125E+00   0.45962E+00
   0.79900E+03   0.16135E+00   0.42410E-01   0.90641E-02   0.21283E+00   0.46133E+00
   0.80000E+03   0.16276E+00   0.42626E-01   0.90588E-02   0.21445E+00   0.46308E+00
   0.80100E+03   0.16421E+00   0.42848E-01   0.90523E-02   0.21611E+00   0.46488E+00
   0.80200E+03   0.16570E+00   0.43076E-01   0.90439E-02   0.21782E+00   0.46671E+00
   0.80300E+03   0.16723E+00   0.43310E-01   0.90333E-02   0.21957E+00   0.46858E+00
   0.80400E+03   0.16879E+00   0.43552E-01   0.90201E-02   0.22136E+00   0.47049E+00
   0.80500E+03   0.17038E+00   0.43800E-01   0.90037E-02   0.22319E+00   0.47243E+00
   0.80600E+03   0.17202E+00   0.44057E-01   0.89839E-02   0.22506E+00   0.47440E+00
   0.80700E+03   0.17368E+00   0.44322E-01   0.89602E-02   0.22696E+00   0.47641E+00
   0.80800E+03   0.17538E+00   0.44595E-01   0.89324E-02   0.22891E+00   0.47844E+00
   0.80900E+03   0.17711E+00   0.44879E-01   0.89003E-02   0.23088E+00   0.48050E+00
   0.81000E+03   0.17886E+00   0.45172E-01   0.88637E-02   0.23290E+00   0.48260E+00
   0.81100E+03   0.18065E+00   0.45477E-01   0.88225E-02   0.23495E+00   0.48471E+00
   0.81200E+03   0.18246E+00   0.45792E-01   0.87768E-02   0.23703E+00   0.48686E+00
   0.81300E+03   0.18430E+00   0.46119E-01   0.87266E-02   0.23915E+00   0.48903E+00
   0.81400E+03   0.18617E+00   0.46458E-01   0.86723E-02   0.24130E+00   0.49122E+00
   0.81500E+03   0.18805E+00   0.46808E-01   0.86142E-02   0.24348E+00   0.49343E+00
   0.81600E+03   0.18997E+00   0.47170E-01   0.85527E-02   0.24569E+00   0.49567E+00
   0.81700E+03   0.19190E+00   0.47544E-01   0.84884E-02   0.24793E+00   0.49793E+00
   0.81800E+03   0.19386E+00   0.47929E-01   0.84221E-02   0.25021E+00   0.50021E+00
   0.81900E+03   0.19583E+00   0.48324E-01   0.83544E-02   0.25251E+00   0.50251E+00
   0.82000E+03   0.19783E+00   0.48731E-01   0.82864E-02   0.25485E+00   0.50483E+00
   0.82100E+03   0.19985E+00   0.49148E-01   0.82190E-02   0.25721E+00   0.50716E+00
   0.82200E+03   0.20188E+00   0.49574E-01   0.81533E-02   0.25961E+00   0.50952E+00
   0.82300E+03   0.20394E+00   0.50011E-01   0.80900E-02   0.26204E+00   0.51190E+00
   0.82400E+03   0.20601E+00   0.50456E-01   0.80304E-02   0.26450E+00   0.51430E+00
   0.82500E+03   0.20810E+00   0.50910E-01   0.79753E-02   0.26699E+00   0.51671E+00
   0.82600E+03   0.21021E+00   0.51372E-01   0.79258E-02   0.26951E+00   0.51914E+00
   0.82700E+03   0.21234E+00   0.51841E-01   0.78828E-02   0.27206E+00   0.52159E+00
   0.82800E+03   0.21448E+00   0.52318E-01   0.78473E-02   0.27464E+00   0.52406E+00
   0.82900E+03   0.21663E+00   0.52801E-01   0.78201E-02   0.27725E+00   0.52655E+00
   0.83000E+03   0.21880E+00   0.53292E-01   0.78019E-02   0.27989E+00   0.52905E+00
   0.83100E+03   0.22098E+00   0.53789E-01   0.77933E-02   0.28256E+00   0.53156E+00
   0.83200E+03   0.22317E+00   0.54292E-01   0.77948E-02   0.28526E+00   0.53409E+00
   0.83300E+03   0.22537E+00   0.54801E-01   0.78065E-02   0.28798E+00   0.53664E+00
   0.83400E+03   0.22758E+00   0.55316E-01   0.78285E-02   0.29072E+00   0.53919E+00
   0.83500E+03   0.22979E+00   0.55836E-01   0.78610E-02   0.29348E+00   0.54174E+00
   0.83600E+03   0.23200E+00   0.56359E-01   0.79038E-02   0.29626E+00   0.54430E+00
   0.83700E+03   0.23421E+00   0.56886E-01   0.79566E-02   0.29906E+00   0.54686E+00
   0.83800E+03   0.23642E+00   0.57414E-01   0.80189E-02   0.30186E+00   0.54941E+00
   0.83900E+03   0.23863E+00   0.57944E-01   0.80904E-02   0.30466E+00   0.55196E+00
   0.84000E+03   0.24082E+00   0.58474E-01   0.81703E-02   0.30747E+00   0.55450E+00
   0.84100E+03   0.24301E+00   0.59003E-01   0.82580E-02   0.31027E+00   0.55702E+00
   0.84200E+03   0.24518E+00   0.59531E-01   0.83527E-02   0.31307E+00   0.55952E+00
   0.84300E+03   0.24734E+00   0.60057E-01   0.84537E-02   0.31585E+00   0.56200E+00
   0.84400E+03   0.24947E+00   0.60579E-01   0.85602E-02   0.31861E+00   0.56446E+00
   0.84500E+03   0.25159E+00   0.61097E-01   0.86716E-02   0.32136E+00   0.56688E+00
   0.84600E+03   0.25367E+00   0.61609E-01   0.87873E-02   0.32407E+00   0.56927E+00
   0.84700E+03   0.25573E+00   0.62114E-01   0.89067E-02   0.32675E+00   0.57162E+00
   0.84800E+03   0.25775E+00   0.62610E-01   0.90295E-02   0.32939E+00   0.57393E+00
   0.84900E+03   0.25974E+00   0.63096E-01   0.91553E-02   0.33199E+00   0.57618E+00
   0.85000E+03   0.26168E+00   0.63569E-01   0.92839E-02   0.33453E+00   0.57839E+00
   0.85100E+03   0.26358E+00   0.64028E-01   0.94154E-02   0.33702E+00   0.58053E+00
   0.85200E+03   0.26542E+00   0.64471E-01   0.95497E-02   0.33944E+00   0.58262E+00
   0.85300E+03   0.26721E+00   0.64896E-01   0.96870E-02   0.34179E+00   0.58463E+00
   0.85400E+03   0.26894E+00   0.65300E-01   0.98275E-02   0.34406E+00   0.58657E+00
   0.85500E+03   0.27060E+00   0.65682E-01   0.99715E-02   0.34625E+00   0.58843E+00
   0.85600E+03   0.27218E+00   0.66037E-01   0.10119E-01   0.34834E+00   0.59020E+00
   0.85700E+03   0.27370E+00   0.66362E-01   0.10271E-01   0.35033E+00   0.59189E+00
   0.85800E+03   0.27512E+00   0.66656E-01   0.10428E-01   0.35221E+00   0.59347E+00
   0.85900E+03   0.27646E+00   0.66912E-01   0.10589E-01   0.35397E+00   0.59495E+00
   0.86000E+03   0.27771E+00   0.67129E-01   0.10756E-01   0.35559E+00   0.59632E+00
   0.86100E+03   0.27886E+00   0.67302E-01   0.10928E-01   0.35709E+00   0.59757E+00
   0.86200E+03   0.27990E+00   0.67427E-01   0.11106E-01   0.35843E+00   0.59869E+00
   0.86300E+03   0.28083E+00   0.67501E-01   0.11290E-01   0.35962E+00   0.59969E+00
   0.86400E+03   0.28165E+00   0.67520E-01   0.11481E-01   0.36065E+00   0.60054E+00
   0.86500E+03   0.28234E+00   0.67481E-01   0.11679E-01   0.36150E+00   0.60125E+00
   0.86600E+03   0.28291E+00   0.67378E-01   0.11883E-01   0.36217E+00   0.60180E+00
   0.86700E+03   0.28334E+00   0.67209E-01   0.12096E-01   0.36264E+00   0.60220E+00
   0.86800E+03   0.28363E+00   0.66969E-01   0.12316E-01   0.36292E+00   0.60243E+00
   0.86900E+03   0.28378E+00   0.66654E-01   0.12543E-01   0.36298E+00   0.60248E+00
   0.87000E+03   0.28378E+00   0.66263E-01   0.12779E-01   0.36282E+00   0.60235E+00
   0.87100E+03   0.28362E+00   0.65791E-01   0.13023E-01   0.36243E+00   0.60202E+00
   0.87200E+03   0.28330E+00   0.65236E-01   0.13275E-01   0.36181E+00   0.60150E+00
   0.87300E+03   0.28281E+00   0.64598E-01   0.13536E-01   0.36094E+00   0.60078E+00
   0.87400E+03   0.28214E+00   0.63877E-01   0.13805E-01   0.35982E+00   0.59985E+00
   0.87500E+03   0.28130E+00   0.63073E-01   0.14082E-01   0.35845E+00   0.59871E+00
   0.87600E+03   0.28027E+00   0.62189E-01   0.14367E-01   0.35683E+00   0.59735E+00
   0.87700E+03   0.27907E+00   0.61225E-01   0.14660E-01   0.35495E+00   0.59578E+00
   0.87800E+03   0.27767E+00   0.60186E-01   0.14960E-01   0.35282E+00   0.59399E+00
   0.87900E+03   0.27609E+00   0.59076E-01   0.15266E-01   0.35043E+00   0.59197E+00
   0.88000E+03   0.27433E+00   0.57899E-01   0.15577E-01   0.34780E+00   0.58975E+00
   0.88100E+03   0.27238E+00   0.56663E-01   0.15893E-01   0.34493E+00   0.58731E+00
   0.88200E+03   0.27025E+00   0.55374E-01   0.16211E-01   0.34183E+00   0.58467E+00
   0.88300E+03   0.26794E+00   0.54038E-01   0.16531E-01   0.33851E+00   0.58182E+00
   0.88400E+03   0.26547E+00   0.52663E-01   0.16849E-01   0.33498E+00   0.57878E+00
   0.88500E+03   0.26284E+00   0.51259E-01   0.17164E-01   0.33126E+00   0.57555E+00
   0.88600E+03   0.26005E+00   0.49833E-01   0.17473E-01   0.32736E+00   0.57215E+00
