    #Time(fs)    x-MSD(A^2)    y-MSD(A^2)    z-MSD(A^2)    tot-MSD(A^2)  sqrt(MSD)(A)
   0.28000E+02   0.15604E-01   0.15505E-01   0.30516E-02   0.34160E-01   0.18483E+00
   0.29000E+02   0.16527E-01   0.16439E-01   0.31697E-02   0.36136E-01   0.19009E+00
   0.30000E+02   0.17462E-01   0.17386E-01   0.32820E-02   0.38130E-01   0.19527E+00
   0.31000E+02   0.18406E-01   0.18345E-01   0.33882E-02   0.40140E-01   0.20035E+00
   0.32000E+02   0.19361E-01   0.19316E-01   0.34882E-02   0.42165E-01   0.20534E+00
   0.33000E+02   0.20325E-01   0.20298E-01   0.35819E-02   0.44204E-01   0.21025E+00
   0.34000E+02   0.21297E-01   0.21289E-01   0.36692E-02   0.46256E-01   0.21507E+00
   0.35000E+02   0.22278E-01   0.22291E-01   0.37503E-02   0.48319E-01   0.21982E+00
   0.36000E+02   0.23266E-01   0.23302E-01   0.38253E-02   0.50394E-01   0.22449E+00
   0.37000E+02   0.24263E-01   0.24322E-01   0.38943E-02   0.52479E-01   0.22908E+00
   0.38000E+02   0.25267E-01   0.25351E-01   0.39575E-02   0.54576E-01   0.23361E+00
   0.39000E+02   0.26279E-01   0.26389E-01   0.40153E-02   0.56683E-01   0.23808E+00
   0.40000E+02   0.27298E-01   0.27435E-01   0.40680E-02   0.58801E-01   0.24249E+00
   0.41000E+02   0.28325E-01   0.28490E-01   0.41159E-02   0.60931E-01   0.24684E+00
   0.42000E+02   0.29360E-01   0.29553E-01   0.41595E-02   0.63072E-01   0.25114E+00
   0.43000E+02   0.30403E-01   0.30624E-01   0.41992E-02   0.65226E-01   0.25539E+00
   0.44000E+02   0.31454E-01   0.31704E-01   0.42355E-02   0.67393E-01   0.25960E+00
   0.45000E+02   0.32512E-01   0.32793E-01   0.42687E-02   0.69574E-01   0.26377E+00
   0.46000E+02   0.33579E-01   0.33890E-01   0.42995E-02   0.71769E-01   0.26790E+00
   0.47000E+02   0.34655E-01   0.34995E-01   0.43283E-02   0.73979E-01   0.27199E+00
   0.48000E+02   0.35739E-01   0.36110E-01   0.43556E-02   0.76204E-01   0.27605E+00
   0.49000E+02   0.36832E-01   0.37233E-01   0.43819E-02   0.78446E-01   0.28008E+00
   0.50000E+02   0.37933E-01   0.38365E-01   0.44076E-02   0.80706E-01   0.28409E+00
   0.51000E+02   0.39043E-01   0.39506E-01   0.44333E-02   0.82982E-01   0.28807E+00
   0.52000E+02   0.40162E-01   0.40656E-01   0.44593E-02   0.85277E-01   0.29202E+00
   0.53000E+02   0.41290E-01   0.41814E-01   0.44861E-02   0.87591E-01   0.29596E+00
   0.54000E+02   0.42427E-01   0.42982E-01   0.45141E-02   0.89923E-01   0.29987E+00
   0.55000E+02   0.43573E-01   0.44158E-01   0.45437E-02   0.92275E-01   0.30377E+00
   0.56000E+02   0.44727E-01   0.45343E-01   0.45752E-02   0.94646E-01   0.30765E+00
   0.57000E+02   0.45890E-01   0.46537E-01   0.46089E-02   0.97036E-01   0.31151E+00
   0.58000E+02   0.47062E-01   0.47739E-01   0.46450E-02   0.99446E-01   0.31535E+00
   0.59000E+02   0.48241E-01   0.48950E-01   0.46839E-02   0.10188E+00   0.31918E+00
   0.60000E+02   0.49429E-01   0.50169E-01   0.47257E-02   0.10432E+00   0.32299E+00
   0.61000E+02   0.50624E-01   0.51396E-01   0.47705E-02   0.10679E+00   0.32679E+00
   0.62000E+02   0.51827E-01   0.52630E-01   0.48186E-02   0.10928E+00   0.33057E+00
   0.63000E+02   0.53036E-01   0.53872E-01   0.48700E-02   0.11178E+00   0.33433E+00
   0.64000E+02   0.54253E-01   0.55121E-01   0.49247E-02   0.11430E+00   0.33808E+00
   0.65000E+02   0.55475E-01   0.56377E-01   0.49827E-02   0.11683E+00   0.34181E+00
   0.66000E+02   0.56704E-01   0.57639E-01   0.50442E-02   0.11939E+00   0.34552E+00
   0.67000E+02   0.57938E-01   0.58907E-01   0.51089E-02   0.12195E+00   0.34922E+00
   0.68000E+02   0.59177E-01   0.60181E-01   0.51768E-02   0.12453E+00   0.35289E+00
   0.69000E+02   0.60421E-01   0.61461E-01   0.52478E-02   0.12713E+00   0.35655E+00
   0.70000E+02   0.61669E-01   0.62745E-01   0.53218E-02   0.12974E+00   0.36019E+00
   0.71000E+02   0.62921E-01   0.64034E-01   0.53987E-02   0.13235E+00   0.36380E+00
   0.72000E+02   0.64176E-01   0.65328E-01   0.54781E-02   0.13498E+00   0.36740E+00
   0.73000E+02   0.65435E-01   0.66625E-01   0.55600E-02   0.13762E+00   0.37097E+00
   0.74000E+02   0.66696E-01   0.67926E-01   0.56442E-02   0.14027E+00   0.37452E+00
   0.75000E+02   0.67960E-01   0.69230E-01   0.57303E-02   0.14292E+00   0.37805E+00
   0.76000E+02   0.69226E-01   0.70537E-01   0.58182E-02   0.14558E+00   0.38155E+00
   0.77000E+02   0.70493E-01   0.71847E-01   0.59076E-02   0.14825E+00   0.38503E+00
   0.78000E+02   0.71762E-01   0.73159E-01   0.59983E-02   0.15092E+00   0.38848E+00
   0.79000E+02   0.73033E-01   0.74474E-01   0.60899E-02   0.15360E+00   0.39191E+00
   0.80000E+02   0.74304E-01   0.75791E-01   0.61824E-02   0.15628E+00   0.39532E+00
   0.81000E+02   0.75577E-01   0.77109E-01   0.62754E-02   0.15896E+00   0.39870E+00
   0.82000E+02   0.76850E-01   0.78430E-01   0.63687E-02   0.16165E+00   0.40206E+00
   0.83000E+02   0.78124E-01   0.79752E-01   0.64620E-02   0.16434E+00   0.40539E+00
   0.84000E+02   0.79399E-01   0.81075E-01   0.65551E-02   0.16703E+00   0.40869E+00
   0.85000E+02   0.80674E-01   0.82401E-01   0.66479E-02   0.16972E+00   0.41197E+00
   0.86000E+02   0.81950E-01   0.83727E-01   0.67401E-02   0.17242E+00   0.41523E+00
   0.87000E+02   0.83226E-01   0.85056E-01   0.68315E-02   0.17511E+00   0.41846E+00
   0.88000E+02   0.84502E-01   0.86386E-01   0.69219E-02   0.17781E+00   0.42167E+00
   0.89000E+02   0.85779E-01   0.87718E-01   0.70113E-02   0.18051E+00   0.42486E+00
   0.90000E+02   0.87056E-01   0.89051E-01   0.70995E-02   0.18321E+00   0.42803E+00
   0.91000E+02   0.88334E-01   0.90387E-01   0.71863E-02   0.18591E+00   0.43117E+00
   0.92000E+02   0.89613E-01   0.91724E-01   0.72716E-02   0.18861E+00   0.43429E+00
   0.93000E+02   0.90892E-01   0.93064E-01   0.73554E-02   0.19131E+00   0.43739E+00
   0.94000E+02   0.92172E-01   0.94405E-01   0.74376E-02   0.19402E+00   0.44047E+00
   0.95000E+02   0.93453E-01   0.95750E-01   0.75182E-02   0.19672E+00   0.44353E+00
   0.96000E+02   0.94735E-01   0.97097E-01   0.75971E-02   0.19943E+00   0.44657E+00
   0.97000E+02   0.96017E-01   0.98446E-01   0.76742E-02   0.20214E+00   0.44960E+00
   0.98000E+02   0.97301E-01   0.99798E-01   0.77497E-02   0.20485E+00   0.45260E+00
   0.99000E+02   0.98586E-01   0.10115E+00   0.78234E-02   0.20756E+00   0.45559E+00
   0.10000E+03   0.99872E-01   0.10251E+00   0.78954E-02   0.21028E+00   0.45856E+00
   0.10100E+03   0.10116E+00   0.10387E+00   0.79658E-02   0.21300E+00   0.46152E+00
   0.10200E+03   0.10245E+00   0.10524E+00   0.80346E-02   0.21572E+00   0.46446E+00
   0.10300E+03   0.10374E+00   0.10661E+00   0.81019E-02   0.21845E+00   0.46738E+00
   0.10400E+03   0.10503E+00   0.10798E+00   0.81676E-02   0.22117E+00   0.47029E+00
   0.10500E+03   0.10632E+00   0.10935E+00   0.82320E-02   0.22391E+00   0.47319E+00
   0.10600E+03   0.10761E+00   0.11073E+00   0.82950E-02   0.22664E+00   0.47607E+00
   0.10700E+03   0.10891E+00   0.11212E+00   0.83567E-02   0.22938E+00   0.47894E+00
   0.10800E+03   0.11021E+00   0.11350E+00   0.84173E-02   0.23213E+00   0.48180E+00
   0.10900E+03   0.11151E+00   0.11489E+00   0.84768E-02   0.23488E+00   0.48464E+00
   0.11000E+03   0.11281E+00   0.11629E+00   0.85353E-02   0.23763E+00   0.48747E+00
   0.11100E+03   0.11411E+00   0.11769E+00   0.85929E-02   0.24039E+00   0.49029E+00
   0.11200E+03   0.11541E+00   0.11909E+00   0.86496E-02   0.24315E+00   0.49310E+00
   0.11300E+03   0.11672E+00   0.12050E+00   0.87057E-02   0.24592E+00   0.49590E+00
   0.11400E+03   0.11802E+00   0.12191E+00   0.87610E-02   0.24869E+00   0.49869E+00
   0.11500E+03   0.11933E+00   0.12332E+00   0.88159E-02   0.25147E+00   0.50146E+00
   0.11600E+03   0.12064E+00   0.12474E+00   0.88702E-02   0.25425E+00   0.50423E+00
   0.11700E+03   0.12195E+00   0.12616E+00   0.89241E-02   0.25703E+00   0.50698E+00
   0.11800E+03   0.12326E+00   0.12759E+00   0.89776E-02   0.25982E+00   0.50973E+00
   0.11900E+03   0.12457E+00   0.12902E+00   0.90309E-02   0.26262E+00   0.51246E+00
   0.12000E+03   0.12588E+00   0.13045E+00   0.90839E-02   0.26542E+00   0.51519E+00
   0.12100E+03   0.12720E+00   0.13189E+00   0.91368E-02   0.26822E+00   0.51790E+00
   0.12200E+03   0.12851E+00   0.13333E+00   0.91895E-02   0.27103E+00   0.52061E+00
   0.12300E+03   0.12983E+00   0.13477E+00   0.92420E-02   0.27385E+00   0.52330E+00
   0.12400E+03   0.13114E+00   0.13622E+00   0.92945E-02   0.27666E+00   0.52599E+00
   0.12500E+03   0.13246E+00   0.13767E+00   0.93470E-02   0.27948E+00   0.52866E+00
   0.12600E+03   0.13378E+00   0.13913E+00   0.93994E-02   0.28231E+00   0.53133E+00
   0.12700E+03   0.13510E+00   0.14058E+00   0.94518E-02   0.28513E+00   0.53398E+00
   0.12800E+03   0.13642E+00   0.14205E+00   0.95043E-02   0.28797E+00   0.53662E+00
   0.12900E+03   0.13773E+00   0.14351E+00   0.95567E-02   0.29080E+00   0.53926E+00
   0.13000E+03   0.13905E+00   0.14497E+00   0.96091E-02   0.29364E+00   0.54188E+00
   0.13100E+03   0.14037E+00   0.14644E+00   0.96616E-02   0.29648E+00   0.54450E+00
   0.13200E+03   0.14169E+00   0.14791E+00   0.97141E-02   0.29932E+00   0.54710E+00
   0.13300E+03   0.14301E+00   0.14939E+00   0.97666E-02   0.30216E+00   0.54969E+00
   0.13400E+03   0.14433E+00   0.15086E+00   0.98191E-02   0.30501E+00   0.55228E+00
   0.13500E+03   0.14565E+00   0.15234E+00   0.98716E-02   0.30786E+00   0.55485E+00
   0.13600E+03   0.14696E+00   0.15382E+00   0.99241E-02   0.31071E+00   0.55741E+00
   0.13700E+03   0.14828E+00   0.15530E+00   0.99765E-02   0.31356E+00   0.55996E+00
   0.13800E+03   0.14960E+00   0.15679E+00   0.10029E-01   0.31641E+00   0.56251E+00
   0.13900E+03   0.15091E+00   0.15827E+00   0.10081E-01   0.31927E+00   0.56504E+00
   0.14000E+03   0.15223E+00   0.15976E+00   0.10134E-01   0.32212E+00   0.56756E+00
   0.14100E+03   0.15355E+00   0.16125E+00   0.10186E-01   0.32498E+00   0.57007E+00
   0.14200E+03   0.15486E+00   0.16274E+00   0.10238E-01   0.32784E+00   0.57257E+00
   0.14300E+03   0.15618E+00   0.16423E+00   0.10290E-01   0.33070E+00   0.57506E+00
   0.14400E+03   0.15749E+00   0.16572E+00   0.10342E-01   0.33355E+00   0.57754E+00
   0.14500E+03   0.15881E+00   0.16721E+00   0.10394E-01   0.33641E+00   0.58001E+00
   0.14600E+03   0.16012E+00   0.16871E+00   0.10446E-01   0.33928E+00   0.58247E+00
   0.14700E+03   0.16143E+00   0.17021E+00   0.10498E-01   0.34214E+00   0.58492E+00
   0.14800E+03   0.16275E+00   0.17170E+00   0.10549E-01   0.34500E+00   0.58736E+00
   0.14900E+03   0.16406E+00   0.17320E+00   0.10601E-01   0.34786E+00   0.58980E+00
   0.15000E+03   0.16537E+00   0.17470E+00   0.10652E-01   0.35072E+00   0.59222E+00
   0.15100E+03   0.16668E+00   0.17620E+00   0.10704E-01   0.35358E+00   0.59463E+00
   0.15200E+03   0.16799E+00   0.17770E+00   0.10755E-01   0.35645E+00   0.59703E+00
   0.15300E+03   0.16931E+00   0.17920E+00   0.10806E-01   0.35931E+00   0.59942E+00
   0.15400E+03   0.17062E+00   0.18070E+00   0.10857E-01   0.36217E+00   0.60181E+00
   0.15500E+03   0.17193E+00   0.18220E+00   0.10908E-01   0.36503E+00   0.60418E+00
   0.15600E+03   0.17324E+00   0.18370E+00   0.10959E-01   0.36790E+00   0.60654E+00
   0.15700E+03   0.17455E+00   0.18520E+00   0.11010E-01   0.37076E+00   0.60890E+00
   0.15800E+03   0.17586E+00   0.18670E+00   0.11061E-01   0.37362E+00   0.61125E+00
   0.15900E+03   0.17717E+00   0.18820E+00   0.11113E-01   0.37648E+00   0.61358E+00
   0.16000E+03   0.17848E+00   0.18970E+00   0.11164E-01   0.37935E+00   0.61591E+00
   0.16100E+03   0.17979E+00   0.19120E+00   0.11215E-01   0.38221E+00   0.61823E+00
   0.16200E+03   0.18110E+00   0.19270E+00   0.11267E-01   0.38507E+00   0.62054E+00
   0.16300E+03   0.18241E+00   0.19420E+00   0.11319E-01   0.38793E+00   0.62284E+00
   0.16400E+03   0.18372E+00   0.19570E+00   0.11371E-01   0.39079E+00   0.62513E+00
   0.16500E+03   0.18503E+00   0.19719E+00   0.11424E-01   0.39364E+00   0.62741E+00
   0.16600E+03   0.18634E+00   0.19869E+00   0.11477E-01   0.39650E+00   0.62968E+00
   0.16700E+03   0.18764E+00   0.20018E+00   0.11530E-01   0.39935E+00   0.63194E+00
   0.16800E+03   0.18895E+00   0.20167E+00   0.11583E-01   0.40221E+00   0.63420E+00
   0.16900E+03   0.19026E+00   0.20316E+00   0.11637E-01   0.40506E+00   0.63644E+00
   0.17000E+03   0.19156E+00   0.20465E+00   0.11690E-01   0.40790E+00   0.63867E+00
   0.17100E+03   0.19287E+00   0.20613E+00   0.11744E-01   0.41075E+00   0.64090E+00
   0.17200E+03   0.19417E+00   0.20762E+00   0.11799E-01   0.41359E+00   0.64311E+00
   0.17300E+03   0.19548E+00   0.20910E+00   0.11853E-01   0.41643E+00   0.64531E+00
   0.17400E+03   0.19678E+00   0.21058E+00   0.11907E-01   0.41926E+00   0.64750E+00
   0.17500E+03   0.19808E+00   0.21205E+00   0.11962E-01   0.42209E+00   0.64968E+00
   0.17600E+03   0.19938E+00   0.21352E+00   0.12016E-01   0.42491E+00   0.65185E+00
   0.17700E+03   0.20067E+00   0.21499E+00   0.12070E-01   0.42773E+00   0.65401E+00
   0.17800E+03   0.20197E+00   0.21645E+00   0.12124E-01   0.43054E+00   0.65616E+00
   0.17900E+03   0.20326E+00   0.21791E+00   0.12178E-01   0.43335E+00   0.65829E+00
   0.18000E+03   0.20455E+00   0.21937E+00   0.12231E-01   0.43615E+00   0.66042E+00
   0.18100E+03   0.20583E+00   0.22082E+00   0.12284E-01   0.43894E+00   0.66253E+00
   0.18200E+03   0.20711E+00   0.22227E+00   0.12336E-01   0.44172E+00   0.66462E+00
   0.18300E+03   0.20839E+00   0.22372E+00   0.12388E-01   0.44450E+00   0.66670E+00
   0.18400E+03   0.20967E+00   0.22515E+00   0.12438E-01   0.44726E+00   0.66877E+00
   0.18500E+03   0.21094E+00   0.22659E+00   0.12488E-01   0.45001E+00   0.67083E+00
   0.18600E+03   0.21220E+00   0.22802E+00   0.12537E-01   0.45276E+00   0.67287E+00
   0.18700E+03   0.21346E+00   0.22944E+00   0.12585E-01   0.45549E+00   0.67490E+00
   0.18800E+03   0.21472E+00   0.23085E+00   0.12633E-01   0.45821E+00   0.67691E+00
   0.18900E+03   0.21597E+00   0.23227E+00   0.12679E-01   0.46092E+00   0.67891E+00
   0.19000E+03   0.21722E+00   0.23367E+00   0.12724E-01   0.46361E+00   0.68089E+00
   0.19100E+03   0.21846E+00   0.23507E+00   0.12768E-01   0.46629E+00   0.68286E+00
   0.19200E+03   0.21969E+00   0.23646E+00   0.12812E-01   0.46896E+00   0.68481E+00
   0.19300E+03   0.22091E+00   0.23784E+00   0.12855E-01   0.47161E+00   0.68674E+00
   0.19400E+03   0.22213E+00   0.23922E+00   0.12896E-01   0.47425E+00   0.68866E+00
   0.19500E+03   0.22334E+00   0.24059E+00   0.12938E-01   0.47687E+00   0.69056E+00
   0.19600E+03   0.22454E+00   0.24195E+00   0.12978E-01   0.47947E+00   0.69244E+00
   0.19700E+03   0.22574E+00   0.24330E+00   0.13018E-01   0.48206E+00   0.69431E+00
   0.19800E+03   0.22692E+00   0.24465E+00   0.13058E-01   0.48463E+00   0.69615E+00
   0.19900E+03   0.22810E+00   0.24598E+00   0.13097E-01   0.48718E+00   0.69798E+00
   0.20000E+03   0.22926E+00   0.24731E+00   0.13135E-01   0.48971E+00   0.69979E+00
   0.20100E+03   0.23042E+00   0.24862E+00   0.13174E-01   0.49222E+00   0.70158E+00
   0.20200E+03   0.23156E+00   0.24993E+00   0.13211E-01   0.49470E+00   0.70335E+00
   0.20300E+03   0.23269E+00   0.25122E+00   0.13249E-01   0.49716E+00   0.70510E+00
   0.20400E+03   0.23381E+00   0.25250E+00   0.13286E-01   0.49960E+00   0.70682E+00
   0.20500E+03   0.23492E+00   0.25377E+00   0.13322E-01   0.50201E+00   0.70853E+00
   0.20600E+03   0.23601E+00   0.25503E+00   0.13357E-01   0.50440E+00   0.71021E+00
   0.20700E+03   0.23709E+00   0.25627E+00   0.13392E-01   0.50675E+00   0.71186E+00
   0.20800E+03   0.23815E+00   0.25750E+00   0.13426E-01   0.50907E+00   0.71349E+00
   0.20900E+03   0.23920E+00   0.25871E+00   0.13459E-01   0.51137E+00   0.71510E+00
   0.21000E+03   0.24022E+00   0.25991E+00   0.13490E-01   0.51363E+00   0.71668E+00
   0.21100E+03   0.24123E+00   0.26110E+00   0.13520E-01   0.51585E+00   0.71823E+00
   0.21200E+03   0.24223E+00   0.26227E+00   0.13549E-01   0.51804E+00   0.71975E+00
   0.21300E+03   0.24320E+00   0.26342E+00   0.13576E-01   0.52020E+00   0.72125E+00
   0.21400E+03   0.24415E+00   0.26456E+00   0.13602E-01   0.52231E+00   0.72271E+00
   0.21500E+03   0.24509E+00   0.26567E+00   0.13626E-01   0.52439E+00   0.72415E+00
   0.21600E+03   0.24600E+00   0.26678E+00   0.13648E-01   0.52643E+00   0.72555E+00
   0.21700E+03   0.24690E+00   0.26786E+00   0.13670E-01   0.52842E+00   0.72693E+00
   0.21800E+03   0.24777E+00   0.26892E+00   0.13689E-01   0.53038E+00   0.72827E+00
   0.21900E+03   0.24862E+00   0.26997E+00   0.13708E-01   0.53229E+00   0.72958E+00
   0.22000E+03   0.24945E+00   0.27099E+00   0.13726E-01   0.53417E+00   0.73087E+00
   0.22100E+03   0.25025E+00   0.27200E+00   0.13742E-01   0.53599E+00   0.73212E+00
   0.22200E+03   0.25104E+00   0.27298E+00   0.13758E-01   0.53778E+00   0.73334E+00
   0.22300E+03   0.25180E+00   0.27395E+00   0.13773E-01   0.53953E+00   0.73452E+00
   0.22400E+03   0.25254E+00   0.27490E+00   0.13788E-01   0.54123E+00   0.73568E+00
   0.22500E+03   0.25326E+00   0.27582E+00   0.13802E-01   0.54288E+00   0.73681E+00
   0.22600E+03   0.25396E+00   0.27673E+00   0.13816E-01   0.54450E+00   0.73790E+00
   0.22700E+03   0.25464E+00   0.27761E+00   0.13830E-01   0.54608E+00   0.73897E+00
   0.22800E+03   0.25529E+00   0.27847E+00   0.13844E-01   0.54761E+00   0.74001E+00
   0.22900E+03   0.25593E+00   0.27932E+00   0.13857E-01   0.54910E+00   0.74101E+00
   0.23000E+03   0.25654E+00   0.28014E+00   0.13871E-01   0.55055E+00   0.74199E+00
   0.23100E+03   0.25714E+00   0.28095E+00   0.13885E-01   0.55197E+00   0.74295E+00
   0.23200E+03   0.25772E+00   0.28173E+00   0.13898E-01   0.55335E+00   0.74387E+00
   0.23300E+03   0.25828E+00   0.28250E+00   0.13912E-01   0.55469E+00   0.74477E+00
   0.23400E+03   0.25882E+00   0.28324E+00   0.13925E-01   0.55599E+00   0.74565E+00
   0.23500E+03   0.25935E+00   0.28397E+00   0.13938E-01   0.55726E+00   0.74650E+00
   0.23600E+03   0.25986E+00   0.28468E+00   0.13951E-01   0.55850E+00   0.74733E+00
   0.23700E+03   0.26036E+00   0.28538E+00   0.13963E-01   0.55970E+00   0.74813E+00
   0.23800E+03   0.26085E+00   0.28605E+00   0.13974E-01   0.56088E+00   0.74892E+00
   0.23900E+03   0.26132E+00   0.28671E+00   0.13985E-01   0.56202E+00   0.74968E+00
   0.24000E+03   0.26178E+00   0.28736E+00   0.13995E-01   0.56313E+00   0.75042E+00
   0.24100E+03   0.26223E+00   0.28799E+00   0.14003E-01   0.56422E+00   0.75115E+00
   0.24200E+03   0.26267E+00   0.28860E+00   0.14011E-01   0.56528E+00   0.75185E+00
   0.24300E+03   0.26310E+00   0.28919E+00   0.14017E-01   0.56631E+00   0.75254E+00
   0.24400E+03   0.26352E+00   0.28978E+00   0.14022E-01   0.56732E+00   0.75321E+00
   0.24500E+03   0.26394E+00   0.29034E+00   0.14026E-01   0.56831E+00   0.75386E+00
   0.24600E+03   0.26434E+00   0.29090E+00   0.14028E-01   0.56927E+00   0.75450E+00
   0.24700E+03   0.26474E+00   0.29143E+00   0.14029E-01   0.57020E+00   0.75512E+00
   0.24800E+03   0.26513E+00   0.29196E+00   0.14028E-01   0.57112E+00   0.75572E+00
   0.24900E+03   0.26552E+00   0.29247E+00   0.14027E-01   0.57201E+00   0.75632E+00
   0.25000E+03   0.26590E+00   0.29297E+00   0.14023E-01   0.57289E+00   0.75689E+00
   0.25100E+03   0.26627E+00   0.29345E+00   0.14019E-01   0.57374E+00   0.75746E+00
   0.25200E+03   0.26664E+00   0.29392E+00   0.14013E-01   0.57457E+00   0.75801E+00
   0.25300E+03   0.26701E+00   0.29438E+00   0.14005E-01   0.57539E+00   0.75854E+00
   0.25400E+03   0.26737E+00   0.29482E+00   0.13997E-01   0.57618E+00   0.75907E+00
   0.25500E+03   0.26772E+00   0.29525E+00   0.13988E-01   0.57696E+00   0.75958E+00
   0.25600E+03   0.26808E+00   0.29567E+00   0.13977E-01   0.57772E+00   0.76008E+00
   0.25700E+03   0.26843E+00   0.29607E+00   0.13965E-01   0.57846E+00   0.76057E+00
   0.25800E+03   0.26877E+00   0.29646E+00   0.13953E-01   0.57918E+00   0.76104E+00
   0.25900E+03   0.26911E+00   0.29684E+00   0.13939E-01   0.57989E+00   0.76151E+00
   0.26000E+03   0.26945E+00   0.29721E+00   0.13925E-01   0.58058E+00   0.76196E+00
   0.26100E+03   0.26978E+00   0.29756E+00   0.13910E-01   0.58125E+00   0.76240E+00
   0.26200E+03   0.27011E+00   0.29790E+00   0.13895E-01   0.58190E+00   0.76282E+00
   0.26300E+03   0.27043E+00   0.29823E+00   0.13879E-01   0.58253E+00   0.76324E+00
   0.26400E+03   0.27075E+00   0.29854E+00   0.13863E-01   0.58315E+00   0.76364E+00
   0.26500E+03   0.27106E+00   0.29885E+00   0.13846E-01   0.58375E+00   0.76404E+00
   0.26600E+03   0.27137E+00   0.29914E+00   0.13829E-01   0.58434E+00   0.76442E+00
   0.26700E+03   0.27167E+00   0.29941E+00   0.13811E-01   0.58490E+00   0.76479E+00
   0.26800E+03   0.27197E+00   0.29968E+00   0.13794E-01   0.58545E+00   0.76515E+00
   0.26900E+03   0.27227E+00   0.29994E+00   0.13776E-01   0.58598E+00   0.76549E+00
   0.27000E+03   0.27255E+00   0.30018E+00   0.13759E-01   0.58649E+00   0.76583E+00
   0.27100E+03   0.27284E+00   0.30041E+00   0.13741E-01   0.58699E+00   0.76615E+00
   0.27200E+03   0.27311E+00   0.30063E+00   0.13724E-01   0.58747E+00   0.76646E+00
   0.27300E+03   0.27338E+00   0.30084E+00   0.13707E-01   0.58793E+00   0.76676E+00
   0.27400E+03   0.27365E+00   0.30103E+00   0.13691E-01   0.58837E+00   0.76705E+00
   0.27500E+03   0.27390E+00   0.30122E+00   0.13675E-01   0.58880E+00   0.76733E+00
   0.27600E+03   0.27416E+00   0.30139E+00   0.13659E-01   0.58921E+00   0.76760E+00
   0.27700E+03   0.27440E+00   0.30155E+00   0.13644E-01   0.58960E+00   0.76785E+00
   0.27800E+03   0.27464E+00   0.30170E+00   0.13629E-01   0.58997E+00   0.76810E+00
   0.27900E+03   0.27487E+00   0.30184E+00   0.13615E-01   0.59033E+00   0.76833E+00
   0.28000E+03   0.27509E+00   0.30197E+00   0.13601E-01   0.59067E+00   0.76855E+00
   0.28100E+03   0.27531E+00   0.30209E+00   0.13588E-01   0.59099E+00   0.76876E+00
