    #Time(fs)    x-MSD(A^2)    y-MSD(A^2)    z-MSD(A^2)    tot-MSD(A^2)  sqrt(MSD)(A)
   0.17900E+03   0.12749E+00   0.12731E+00   0.22715E-01   0.27751E+00   0.52680E+00
   0.18000E+03   0.12954E+00   0.12936E+00   0.23099E-01   0.28200E+00   0.53103E+00
   0.18100E+03   0.13164E+00   0.13145E+00   0.23494E-01   0.28659E+00   0.53534E+00
   0.18200E+03   0.13379E+00   0.13360E+00   0.23899E-01   0.29129E+00   0.53971E+00
   0.18300E+03   0.13599E+00   0.13580E+00   0.24315E-01   0.29611E+00   0.54416E+00
   0.18400E+03   0.13824E+00   0.13805E+00   0.24742E-01   0.30103E+00   0.54867E+00
   0.18500E+03   0.14055E+00   0.14035E+00   0.25179E-01   0.30607E+00   0.55324E+00
   0.18600E+03   0.14290E+00   0.14270E+00   0.25627E-01   0.31122E+00   0.55787E+00
   0.18700E+03   0.14530E+00   0.14509E+00   0.26086E-01   0.31648E+00   0.56256E+00
   0.18800E+03   0.14775E+00   0.14754E+00   0.26554E-01   0.32184E+00   0.56731E+00
   0.18900E+03   0.15024E+00   0.15003E+00   0.27033E-01   0.32730E+00   0.57210E+00
   0.19000E+03   0.15278E+00   0.15256E+00   0.27520E-01   0.33286E+00   0.57694E+00
   0.19100E+03   0.15535E+00   0.15514E+00   0.28016E-01   0.33851E+00   0.58181E+00
   0.19200E+03   0.15797E+00   0.15775E+00   0.28520E-01   0.34423E+00   0.58671E+00
   0.19300E+03   0.16061E+00   0.16039E+00   0.29031E-01   0.35003E+00   0.59163E+00
   0.19400E+03   0.16328E+00   0.16306E+00   0.29549E-01   0.35589E+00   0.59656E+00
   0.19500E+03   0.16598E+00   0.16575E+00   0.30071E-01   0.36180E+00   0.60150E+00
   0.19600E+03   0.16869E+00   0.16846E+00   0.30597E-01   0.36775E+00   0.60642E+00
   0.19700E+03   0.17141E+00   0.17118E+00   0.31126E-01   0.37372E+00   0.61133E+00
   0.19800E+03   0.17415E+00   0.17392E+00   0.31657E-01   0.37972E+00   0.61621E+00
   0.19900E+03   0.17688E+00   0.17665E+00   0.32188E-01   0.38572E+00   0.62106E+00
   0.20000E+03   0.17962E+00   0.17938E+00   0.32718E-01   0.39171E+00   0.62587E+00
   0.20100E+03   0.18234E+00   0.18210E+00   0.33245E-01   0.39769E+00   0.63063E+00
   0.20200E+03   0.18505E+00   0.18482E+00   0.33770E-01   0.40364E+00   0.63533E+00
   0.20300E+03   0.18775E+00   0.18751E+00   0.34289E-01   0.40955E+00   0.63996E+00
   0.20400E+03   0.19042E+00   0.19018E+00   0.34804E-01   0.41540E+00   0.64452E+00
   0.20500E+03   0.19306E+00   0.19282E+00   0.35312E-01   0.42119E+00   0.64899E+00
   0.20600E+03   0.19566E+00   0.19542E+00   0.35813E-01   0.42690E+00   0.65337E+00
   0.20700E+03   0.19822E+00   0.19799E+00   0.36306E-01   0.43252E+00   0.65766E+00
   0.20800E+03   0.20074E+00   0.20050E+00   0.36792E-01   0.43803E+00   0.66184E+00
   0.20900E+03   0.20319E+00   0.20296E+00   0.37270E-01   0.44342E+00   0.66590E+00
   0.21000E+03   0.20558E+00   0.20535E+00   0.37740E-01   0.44867E+00   0.66983E+00
   0.21100E+03   0.20790E+00   0.20767E+00   0.38203E-01   0.45378E+00   0.67363E+00
   0.21200E+03   0.21015E+00   0.20992E+00   0.38657E-01   0.45873E+00   0.67729E+00
   0.21300E+03   0.21231E+00   0.21209E+00   0.39104E-01   0.46351E+00   0.68081E+00
   0.21400E+03   0.21439E+00   0.21417E+00   0.39544E-01   0.46811E+00   0.68418E+00
   0.21500E+03   0.21638E+00   0.21616E+00   0.39977E-01   0.47253E+00   0.68741E+00
   0.21600E+03   0.21828E+00   0.21807E+00   0.40404E-01   0.47676E+00   0.69048E+00
   0.21700E+03   0.22009E+00   0.21988E+00   0.40823E-01   0.48079E+00   0.69339E+00
   0.21800E+03   0.22180E+00   0.22160E+00   0.41236E-01   0.48464E+00   0.69616E+00
   0.21900E+03   0.22342E+00   0.22322E+00   0.41643E-01   0.48828E+00   0.69877E+00
   0.22000E+03   0.22493E+00   0.22474E+00   0.42042E-01   0.49171E+00   0.70122E+00
   0.22100E+03   0.22634E+00   0.22615E+00   0.42433E-01   0.49492E+00   0.70351E+00
   0.22200E+03   0.22764E+00   0.22745E+00   0.42816E-01   0.49791E+00   0.70563E+00
   0.22300E+03   0.22882E+00   0.22865E+00   0.43190E-01   0.50066E+00   0.70757E+00
   0.22400E+03   0.22989E+00   0.22972E+00   0.43551E-01   0.50316E+00   0.70934E+00
   0.22500E+03   0.23084E+00   0.23068E+00   0.43900E-01   0.50543E+00   0.71093E+00
   0.22600E+03   0.23168E+00   0.23153E+00   0.44231E-01   0.50745E+00   0.71235E+00
   0.22700E+03   0.23241E+00   0.23227E+00   0.44544E-01   0.50923E+00   0.71360E+00
   0.22800E+03   0.23303E+00   0.23290E+00   0.44834E-01   0.51077E+00   0.71468E+00
   0.22900E+03   0.23355E+00   0.23343E+00   0.45100E-01   0.51207E+00   0.71559E+00
   0.23000E+03   0.23395E+00   0.23385E+00   0.45338E-01   0.51314E+00   0.71634E+00
   0.23100E+03   0.23426E+00   0.23416E+00   0.45546E-01   0.51397E+00   0.71692E+00
   0.23200E+03   0.23447E+00   0.23438E+00   0.45723E-01   0.51457E+00   0.71733E+00
