    #Time(fs)    x-MSD(A^2)    y-MSD(A^2)    z-MSD(A^2)    tot-MSD(A^2)  sqrt(MSD)(A)
   0.36000E+02   0.35351E-01   0.35255E-01   0.43993E-02   0.75006E-01   0.27387E+00
   0.37000E+02   0.36743E-01   0.36644E-01   0.45278E-02   0.77915E-01   0.27913E+00
   0.38000E+02   0.38119E-01   0.38016E-01   0.46522E-02   0.80787E-01   0.28423E+00
   0.39000E+02   0.39476E-01   0.39370E-01   0.47724E-02   0.83618E-01   0.28917E+00
   0.40000E+02   0.40814E-01   0.40704E-01   0.48886E-02   0.86406E-01   0.29395E+00
   0.41000E+02   0.42131E-01   0.42017E-01   0.50009E-02   0.89148E-01   0.29858E+00
   0.42000E+02   0.43426E-01   0.43309E-01   0.51093E-02   0.91844E-01   0.30306E+00
   0.43000E+02   0.44699E-01   0.44578E-01   0.52139E-02   0.94491E-01   0.30739E+00
   0.44000E+02   0.45949E-01   0.45825E-01   0.53150E-02   0.97089E-01   0.31159E+00
   0.45000E+02   0.47176E-01   0.47049E-01   0.54126E-02   0.99638E-01   0.31566E+00
   0.46000E+02   0.48381E-01   0.48250E-01   0.55069E-02   0.10214E+00   0.31959E+00
   0.47000E+02   0.49563E-01   0.49429E-01   0.55980E-02   0.10459E+00   0.32340E+00
   0.48000E+02   0.50722E-01   0.50584E-01   0.56861E-02   0.10699E+00   0.32710E+00
   0.49000E+02   0.51858E-01   0.51718E-01   0.57714E-02   0.10935E+00   0.33068E+00
   0.50000E+02   0.52973E-01   0.52830E-01   0.58540E-02   0.11166E+00   0.33415E+00
   0.51000E+02   0.54067E-01   0.53920E-01   0.59340E-02   0.11392E+00   0.33752E+00
   0.52000E+02   0.55139E-01   0.54990E-01   0.60117E-02   0.11614E+00   0.34079E+00
   0.53000E+02   0.56192E-01   0.56040E-01   0.60872E-02   0.11832E+00   0.34397E+00
   0.54000E+02   0.57225E-01   0.57070E-01   0.61606E-02   0.12046E+00   0.34707E+00
   0.55000E+02   0.58240E-01   0.58081E-01   0.62320E-02   0.12255E+00   0.35008E+00
   0.56000E+02   0.59236E-01   0.59075E-01   0.63017E-02   0.12461E+00   0.35301E+00
   0.57000E+02   0.60216E-01   0.60052E-01   0.63698E-02   0.12664E+00   0.35586E+00
   0.58000E+02   0.61179E-01   0.61012E-01   0.64364E-02   0.12863E+00   0.35865E+00
   0.59000E+02   0.62126E-01   0.61957E-01   0.65017E-02   0.13059E+00   0.36137E+00
   0.60000E+02   0.63059E-01   0.62888E-01   0.65657E-02   0.13251E+00   0.36402E+00
   0.61000E+02   0.63978E-01   0.63804E-01   0.66286E-02   0.13441E+00   0.36662E+00
   0.62000E+02   0.64884E-01   0.64707E-01   0.66905E-02   0.13628E+00   0.36916E+00
   0.63000E+02   0.65778E-01   0.65599E-01   0.67516E-02   0.13813E+00   0.37166E+00
   0.64000E+02   0.66660E-01   0.66478E-01   0.68119E-02   0.13995E+00   0.37410E+00
   0.65000E+02   0.67531E-01   0.67347E-01   0.68717E-02   0.14175E+00   0.37650E+00
   0.66000E+02   0.68393E-01   0.68206E-01   0.69308E-02   0.14353E+00   0.37885E+00
   0.67000E+02   0.69245E-01   0.69056E-01   0.69896E-02   0.14529E+00   0.38117E+00
   0.68000E+02   0.70089E-01   0.69897E-01   0.70481E-02   0.14703E+00   0.38345E+00
   0.69000E+02   0.70925E-01   0.70731E-01   0.71063E-02   0.14876E+00   0.38570E+00
   0.70000E+02   0.71753E-01   0.71557E-01   0.71644E-02   0.15047E+00   0.38791E+00
   0.71000E+02   0.72576E-01   0.72377E-01   0.72224E-02   0.15217E+00   0.39010E+00
   0.72000E+02   0.73392E-01   0.73191E-01   0.72805E-02   0.15386E+00   0.39225E+00
   0.73000E+02   0.74204E-01   0.74000E-01   0.73387E-02   0.15554E+00   0.39439E+00
   0.74000E+02   0.75010E-01   0.74804E-01   0.73971E-02   0.15721E+00   0.39650E+00
   0.75000E+02   0.75813E-01   0.75605E-01   0.74558E-02   0.15887E+00   0.39859E+00
   0.76000E+02   0.76612E-01   0.76402E-01   0.75148E-02   0.16053E+00   0.40066E+00
   0.77000E+02   0.77409E-01   0.77196E-01   0.75742E-02   0.16218E+00   0.40271E+00
   0.78000E+02   0.78203E-01   0.77987E-01   0.76341E-02   0.16382E+00   0.40475E+00
   0.79000E+02   0.78995E-01   0.78777E-01   0.76945E-02   0.16547E+00   0.40678E+00
   0.80000E+02   0.79786E-01   0.79566E-01   0.77556E-02   0.16711E+00   0.40879E+00
   0.81000E+02   0.80576E-01   0.80353E-01   0.78172E-02   0.16875E+00   0.41079E+00
   0.82000E+02   0.81365E-01   0.81141E-01   0.78795E-02   0.17039E+00   0.41278E+00
   0.83000E+02   0.82155E-01   0.81928E-01   0.79426E-02   0.17203E+00   0.41476E+00
   0.84000E+02   0.82945E-01   0.82716E-01   0.80063E-02   0.17367E+00   0.41673E+00
   0.85000E+02   0.83736E-01   0.83505E-01   0.80709E-02   0.17531E+00   0.41870E+00
   0.86000E+02   0.84529E-01   0.84295E-01   0.81362E-02   0.17696E+00   0.42067E+00
   0.87000E+02   0.85324E-01   0.85087E-01   0.82024E-02   0.17861E+00   0.42263E+00
   0.88000E+02   0.86120E-01   0.85882E-01   0.82695E-02   0.18027E+00   0.42458E+00
   0.89000E+02   0.86920E-01   0.86679E-01   0.83375E-02   0.18194E+00   0.42654E+00
   0.90000E+02   0.87722E-01   0.87479E-01   0.84064E-02   0.18361E+00   0.42849E+00
   0.91000E+02   0.88528E-01   0.88283E-01   0.84762E-02   0.18529E+00   0.43045E+00
   0.92000E+02   0.89338E-01   0.89090E-01   0.85471E-02   0.18697E+00   0.43241E+00
   0.93000E+02   0.90152E-01   0.89902E-01   0.86189E-02   0.18867E+00   0.43436E+00
   0.94000E+02   0.90971E-01   0.90718E-01   0.86918E-02   0.19038E+00   0.43633E+00
   0.95000E+02   0.91794E-01   0.91539E-01   0.87657E-02   0.19210E+00   0.43829E+00
   0.96000E+02   0.92623E-01   0.92366E-01   0.88406E-02   0.19383E+00   0.44026E+00
   0.97000E+02   0.93458E-01   0.93198E-01   0.89166E-02   0.19557E+00   0.44224E+00
   0.98000E+02   0.94299E-01   0.94037E-01   0.89938E-02   0.19733E+00   0.44422E+00
   0.99000E+02   0.95147E-01   0.94882E-01   0.90720E-02   0.19910E+00   0.44621E+00
   0.10000E+03   0.96001E-01   0.95734E-01   0.91514E-02   0.20089E+00   0.44820E+00
   0.10100E+03   0.96863E-01   0.96593E-01   0.92319E-02   0.20269E+00   0.45021E+00
   0.10200E+03   0.97733E-01   0.97460E-01   0.93136E-02   0.20451E+00   0.45222E+00
   0.10300E+03   0.98610E-01   0.98335E-01   0.93965E-02   0.20634E+00   0.45425E+00
   0.10400E+03   0.99496E-01   0.99218E-01   0.94806E-02   0.20820E+00   0.45628E+00
   0.10500E+03   0.10039E+00   0.10011E+00   0.95659E-02   0.21007E+00   0.45833E+00
   0.10600E+03   0.10130E+00   0.10101E+00   0.96524E-02   0.21196E+00   0.46039E+00
   0.10700E+03   0.10221E+00   0.10192E+00   0.97402E-02   0.21387E+00   0.46246E+00
   0.10800E+03   0.10313E+00   0.10284E+00   0.98293E-02   0.21581E+00   0.46455E+00
   0.10900E+03   0.10407E+00   0.10378E+00   0.99196E-02   0.21776E+00   0.46665E+00
   0.11000E+03   0.10501E+00   0.10472E+00   0.10011E-01   0.21975E+00   0.46877E+00
   0.11100E+03   0.10597E+00   0.10567E+00   0.10104E-01   0.22175E+00   0.47090E+00
   0.11200E+03   0.10694E+00   0.10664E+00   0.10199E-01   0.22378E+00   0.47305E+00
   0.11300E+03   0.10792E+00   0.10762E+00   0.10294E-01   0.22584E+00   0.47522E+00
   0.11400E+03   0.10892E+00   0.10861E+00   0.10392E-01   0.22792E+00   0.47741E+00
   0.11500E+03   0.10992E+00   0.10962E+00   0.10490E-01   0.23003E+00   0.47961E+00
   0.11600E+03   0.11095E+00   0.11063E+00   0.10590E-01   0.23217E+00   0.48184E+00
   0.11700E+03   0.11198E+00   0.11167E+00   0.10692E-01   0.23434E+00   0.48409E+00
   0.11800E+03   0.11303E+00   0.11271E+00   0.10795E-01   0.23654E+00   0.48635E+00
   0.11900E+03   0.11410E+00   0.11378E+00   0.10899E-01   0.23877E+00   0.48864E+00
   0.12000E+03   0.11518E+00   0.11486E+00   0.11006E-01   0.24104E+00   0.49096E+00
   0.12100E+03   0.11628E+00   0.11595E+00   0.11114E-01   0.24334E+00   0.49330E+00
   0.12200E+03   0.11739E+00   0.11706E+00   0.11223E-01   0.24568E+00   0.49566E+00
   0.12300E+03   0.11853E+00   0.11819E+00   0.11335E-01   0.24805E+00   0.49805E+00
   0.12400E+03   0.11968E+00   0.11934E+00   0.11448E-01   0.25046E+00   0.50046E+00
   0.12500E+03   0.12085E+00   0.12051E+00   0.11563E-01   0.25291E+00   0.50290E+00
   0.12600E+03   0.12203E+00   0.12169E+00   0.11679E-01   0.25540E+00   0.50538E+00
   0.12700E+03   0.12324E+00   0.12290E+00   0.11798E-01   0.25794E+00   0.50787E+00
   0.12800E+03   0.12447E+00   0.12412E+00   0.11919E-01   0.26051E+00   0.51040E+00
   0.12900E+03   0.12572E+00   0.12537E+00   0.12041E-01   0.26313E+00   0.51296E+00
   0.13000E+03   0.12700E+00   0.12664E+00   0.12166E-01   0.26580E+00   0.51556E+00
   0.13100E+03   0.12829E+00   0.12793E+00   0.12293E-01   0.26851E+00   0.51818E+00
   0.13200E+03   0.12961E+00   0.12924E+00   0.12422E-01   0.27128E+00   0.52084E+00
   0.13300E+03   0.13095E+00   0.13058E+00   0.12553E-01   0.27409E+00   0.52354E+00
   0.13400E+03   0.13232E+00   0.13195E+00   0.12687E-01   0.27696E+00   0.52627E+00
   0.13500E+03   0.13371E+00   0.13334E+00   0.12824E-01   0.27988E+00   0.52903E+00
   0.13600E+03   0.13514E+00   0.13475E+00   0.12962E-01   0.28285E+00   0.53184E+00
   0.13700E+03   0.13658E+00   0.13620E+00   0.13104E-01   0.28588E+00   0.53468E+00
   0.13800E+03   0.13806E+00   0.13767E+00   0.13248E-01   0.28898E+00   0.53757E+00
   0.13900E+03   0.13956E+00   0.13917E+00   0.13395E-01   0.29213E+00   0.54049E+00
   0.14000E+03   0.14110E+00   0.14070E+00   0.13545E-01   0.29535E+00   0.54346E+00
   0.14100E+03   0.14267E+00   0.14227E+00   0.13698E-01   0.29863E+00   0.54647E+00
   0.14200E+03   0.14427E+00   0.14386E+00   0.13854E-01   0.30198E+00   0.54953E+00
   0.14300E+03   0.14590E+00   0.14549E+00   0.14013E-01   0.30540E+00   0.55263E+00
   0.14400E+03   0.14757E+00   0.14715E+00   0.14176E-01   0.30889E+00   0.55578E+00
   0.14500E+03   0.14927E+00   0.14885E+00   0.14342E-01   0.31246E+00   0.55898E+00
   0.14600E+03   0.15101E+00   0.15058E+00   0.14511E-01   0.31611E+00   0.56223E+00
   0.14700E+03   0.15279E+00   0.15236E+00   0.14685E-01   0.31983E+00   0.56554E+00
   0.14800E+03   0.15461E+00   0.15417E+00   0.14862E-01   0.32364E+00   0.56889E+00
   0.14900E+03   0.15647E+00   0.15602E+00   0.15043E-01   0.32753E+00   0.57230E+00
   0.15000E+03   0.15837E+00   0.15792E+00   0.15228E-01   0.33151E+00   0.57577E+00
   0.15100E+03   0.16031E+00   0.15986E+00   0.15418E-01   0.33558E+00   0.57930E+00
   0.15200E+03   0.16230E+00   0.16184E+00   0.15611E-01   0.33975E+00   0.58288E+00
   0.15300E+03   0.16433E+00   0.16387E+00   0.15810E-01   0.34401E+00   0.58653E+00
   0.15400E+03   0.16642E+00   0.16595E+00   0.16013E-01   0.34838E+00   0.59024E+00
   0.15500E+03   0.16855E+00   0.16808E+00   0.16221E-01   0.35285E+00   0.59401E+00
   0.15600E+03   0.17074E+00   0.17026E+00   0.16435E-01   0.35743E+00   0.59785E+00
   0.15700E+03   0.17298E+00   0.17249E+00   0.16654E-01   0.36212E+00   0.60176E+00
   0.15800E+03   0.17527E+00   0.17478E+00   0.16878E-01   0.36693E+00   0.60574E+00
   0.15900E+03   0.17762E+00   0.17712E+00   0.17108E-01   0.37185E+00   0.60980E+00
   0.16000E+03   0.18004E+00   0.17953E+00   0.17343E-01   0.37691E+00   0.61393E+00
   0.16100E+03   0.18251E+00   0.18199E+00   0.17585E-01   0.38209E+00   0.61813E+00
   0.16200E+03   0.18505E+00   0.18452E+00   0.17834E-01   0.38740E+00   0.62242E+00
   0.16300E+03   0.18765E+00   0.18712E+00   0.18089E-01   0.39286E+00   0.62678E+00
   0.16400E+03   0.19032E+00   0.18978E+00   0.18351E-01   0.39846E+00   0.63123E+00
   0.16500E+03   0.19307E+00   0.19252E+00   0.18620E-01   0.40420E+00   0.63577E+00
   0.16600E+03   0.19588E+00   0.19533E+00   0.18896E-01   0.41010E+00   0.64039E+00
   0.16700E+03   0.19877E+00   0.19821E+00   0.19180E-01   0.41616E+00   0.64511E+00
   0.16800E+03   0.20175E+00   0.20117E+00   0.19472E-01   0.42239E+00   0.64992E+00
   0.16900E+03   0.20480E+00   0.20422E+00   0.19773E-01   0.42879E+00   0.65482E+00
   0.17000E+03   0.20794E+00   0.20735E+00   0.20082E-01   0.43536E+00   0.65982E+00
   0.17100E+03   0.21116E+00   0.21056E+00   0.20400E-01   0.44212E+00   0.66492E+00
   0.17200E+03   0.21448E+00   0.21387E+00   0.20727E-01   0.44907E+00   0.67013E+00
   0.17300E+03   0.21788E+00   0.21727E+00   0.21065E-01   0.45622E+00   0.67544E+00
   0.17400E+03   0.22139E+00   0.22076E+00   0.21412E-01   0.46356E+00   0.68086E+00
   0.17500E+03   0.22500E+00   0.22436E+00   0.21770E-01   0.47112E+00   0.68638E+00
   0.17600E+03   0.22870E+00   0.22806E+00   0.22139E-01   0.47890E+00   0.69203E+00
   0.17700E+03   0.23252E+00   0.23186E+00   0.22520E-01   0.48690E+00   0.69778E+00
   0.17800E+03   0.23644E+00   0.23577E+00   0.22913E-01   0.49513E+00   0.70366E+00
   0.17900E+03   0.24048E+00   0.23980E+00   0.23318E-01   0.50360E+00   0.70965E+00
   0.18000E+03   0.24464E+00   0.24394E+00   0.23736E-01   0.51231E+00   0.71576E+00
   0.18100E+03   0.24891E+00   0.24820E+00   0.24168E-01   0.52128E+00   0.72200E+00
   0.18200E+03   0.25331E+00   0.25259E+00   0.24615E-01   0.53051E+00   0.72836E+00
   0.18300E+03   0.25783E+00   0.25709E+00   0.25076E-01   0.54000E+00   0.73484E+00
   0.18400E+03   0.26247E+00   0.26173E+00   0.25553E-01   0.54976E+00   0.74146E+00
   0.18500E+03   0.26725E+00   0.26650E+00   0.26046E-01   0.55979E+00   0.74819E+00
   0.18600E+03   0.27217E+00   0.27139E+00   0.26555E-01   0.57011E+00   0.75506E+00
   0.18700E+03   0.27721E+00   0.27642E+00   0.27083E-01   0.58072E+00   0.76205E+00
   0.18800E+03   0.28239E+00   0.28159E+00   0.27629E-01   0.59161E+00   0.76916E+00
   0.18900E+03   0.28771E+00   0.28689E+00   0.28193E-01   0.60279E+00   0.77640E+00
   0.19000E+03   0.29316E+00   0.29233E+00   0.28778E-01   0.61426E+00   0.78375E+00
   0.19100E+03   0.29875E+00   0.29790E+00   0.29382E-01   0.62603E+00   0.79122E+00
   0.19200E+03   0.30447E+00   0.30360E+00   0.30008E-01   0.63808E+00   0.79880E+00
   0.19300E+03   0.31032E+00   0.30944E+00   0.30655E-01   0.65041E+00   0.80648E+00
   0.19400E+03   0.31630E+00   0.31540E+00   0.31324E-01   0.66302E+00   0.81426E+00
   0.19500E+03   0.32240E+00   0.32148E+00   0.32015E-01   0.67590E+00   0.82213E+00
   0.19600E+03   0.32862E+00   0.32768E+00   0.32729E-01   0.68903E+00   0.83008E+00
   0.19700E+03   0.33495E+00   0.33399E+00   0.33466E-01   0.70240E+00   0.83809E+00
   0.19800E+03   0.34137E+00   0.34040E+00   0.34227E-01   0.71600E+00   0.84617E+00
   0.19900E+03   0.34789E+00   0.34690E+00   0.35010E-01   0.72980E+00   0.85428E+00
   0.20000E+03   0.35448E+00   0.35347E+00   0.35816E-01   0.74377E+00   0.86242E+00
   0.20100E+03   0.36115E+00   0.36011E+00   0.36644E-01   0.75790E+00   0.87058E+00
   0.20200E+03   0.36786E+00   0.36680E+00   0.37494E-01   0.77215E+00   0.87872E+00
   0.20300E+03   0.37460E+00   0.37353E+00   0.38365E-01   0.78650E+00   0.88685E+00
   0.20400E+03   0.38136E+00   0.38027E+00   0.39255E-01   0.80089E+00   0.89493E+00
   0.20500E+03   0.38813E+00   0.38701E+00   0.40163E-01   0.81530E+00   0.90294E+00
   0.20600E+03   0.39487E+00   0.39373E+00   0.41089E-01   0.82969E+00   0.91087E+00
   0.20700E+03   0.40157E+00   0.40042E+00   0.42029E-01   0.84401E+00   0.91870E+00
   0.20800E+03   0.40821E+00   0.40704E+00   0.42982E-01   0.85823E+00   0.92641E+00
   0.20900E+03   0.41478E+00   0.41358E+00   0.43945E-01   0.87230E+00   0.93397E+00
   0.21000E+03   0.42124E+00   0.42002E+00   0.44918E-01   0.88618E+00   0.94137E+00
   0.21100E+03   0.42758E+00   0.42635E+00   0.45896E-01   0.89982E+00   0.94859E+00
   0.21200E+03   0.43379E+00   0.43253E+00   0.46878E-01   0.91320E+00   0.95562E+00
   0.21300E+03   0.43985E+00   0.43857E+00   0.47861E-01   0.92628E+00   0.96244E+00
   0.21400E+03   0.44574E+00   0.44444E+00   0.48842E-01   0.93903E+00   0.96904E+00
   0.21500E+03   0.45146E+00   0.45014E+00   0.49819E-01   0.95142E+00   0.97541E+00
   0.21600E+03   0.45699E+00   0.45565E+00   0.50789E-01   0.96344E+00   0.98155E+00
   0.21700E+03   0.46234E+00   0.46098E+00   0.51749E-01   0.97506E+00   0.98745E+00
   0.21800E+03   0.46749E+00   0.46611E+00   0.52698E-01   0.98629E+00   0.99312E+00
   0.21900E+03   0.47244E+00   0.47104E+00   0.53632E-01   0.99712E+00   0.99856E+00
   0.22000E+03   0.47720E+00   0.47578E+00   0.54550E-01   0.10075E+01   0.10038E+01
   0.22100E+03   0.48177E+00   0.48033E+00   0.55450E-01   0.10176E+01   0.10087E+01
   0.22200E+03   0.48614E+00   0.48468E+00   0.56330E-01   0.10272E+01   0.10135E+01
   0.22300E+03   0.49033E+00   0.48884E+00   0.57188E-01   0.10364E+01   0.10180E+01
   0.22400E+03   0.49431E+00   0.49281E+00   0.58023E-01   0.10452E+01   0.10223E+01
   0.22500E+03   0.49811E+00   0.49659E+00   0.58835E-01   0.10535E+01   0.10264E+01
   0.22600E+03   0.50172E+00   0.50017E+00   0.59622E-01   0.10615E+01   0.10303E+01
   0.22700E+03   0.50513E+00   0.50357E+00   0.60382E-01   0.10691E+01   0.10340E+01
   0.22800E+03   0.50835E+00   0.50677E+00   0.61116E-01   0.10762E+01   0.10374E+01
   0.22900E+03   0.51138E+00   0.50978E+00   0.61821E-01   0.10830E+01   0.10407E+01
   0.23000E+03   0.51423E+00   0.51260E+00   0.62499E-01   0.10893E+01   0.10437E+01
   0.23100E+03   0.51689E+00   0.51524E+00   0.63147E-01   0.10953E+01   0.10466E+01
   0.23200E+03   0.51938E+00   0.51771E+00   0.63766E-01   0.11009E+01   0.10492E+01
