    #Time(fs)    x-MSD(A^2)    y-MSD(A^2)    z-MSD(A^2)    tot-MSD(A^2)  sqrt(MSD)(A)
   0.64000E+02   0.46974E-01   0.49970E-01   0.31211E-02   0.10006E+00   0.31633E+00
   0.65000E+02   0.48199E-01   0.51322E-01   0.31770E-02   0.10270E+00   0.32047E+00
   0.66000E+02   0.49431E-01   0.52685E-01   0.32321E-02   0.10535E+00   0.32457E+00
   0.67000E+02   0.50670E-01   0.54056E-01   0.32863E-02   0.10801E+00   0.32865E+00
   0.68000E+02   0.51916E-01   0.55438E-01   0.33396E-02   0.11069E+00   0.33271E+00
   0.69000E+02   0.53168E-01   0.56828E-01   0.33921E-02   0.11339E+00   0.33673E+00
   0.70000E+02   0.54426E-01   0.58227E-01   0.34436E-02   0.11610E+00   0.34073E+00
   0.71000E+02   0.55689E-01   0.59635E-01   0.34941E-02   0.11882E+00   0.34470E+00
   0.72000E+02   0.56958E-01   0.61051E-01   0.35437E-02   0.12155E+00   0.34864E+00
   0.73000E+02   0.58233E-01   0.62475E-01   0.35923E-02   0.12430E+00   0.35256E+00
   0.74000E+02   0.59512E-01   0.63906E-01   0.36399E-02   0.12706E+00   0.35645E+00
   0.75000E+02   0.60796E-01   0.65345E-01   0.36865E-02   0.12983E+00   0.36032E+00
   0.76000E+02   0.62084E-01   0.66791E-01   0.37321E-02   0.13261E+00   0.36415E+00
   0.77000E+02   0.63377E-01   0.68244E-01   0.37766E-02   0.13540E+00   0.36796E+00
   0.78000E+02   0.64673E-01   0.69704E-01   0.38201E-02   0.13820E+00   0.37175E+00
   0.79000E+02   0.65974E-01   0.71170E-01   0.38624E-02   0.14101E+00   0.37551E+00
   0.80000E+02   0.67278E-01   0.72642E-01   0.39038E-02   0.14382E+00   0.37924E+00
   0.81000E+02   0.68586E-01   0.74120E-01   0.39440E-02   0.14665E+00   0.38295E+00
   0.82000E+02   0.69897E-01   0.75604E-01   0.39832E-02   0.14948E+00   0.38663E+00
   0.83000E+02   0.71211E-01   0.77093E-01   0.40212E-02   0.15232E+00   0.39029E+00
   0.84000E+02   0.72527E-01   0.78587E-01   0.40582E-02   0.15517E+00   0.39392E+00
   0.85000E+02   0.73847E-01   0.80087E-01   0.40940E-02   0.15803E+00   0.39753E+00
   0.86000E+02   0.75169E-01   0.81591E-01   0.41288E-02   0.16089E+00   0.40111E+00
   0.87000E+02   0.76494E-01   0.83100E-01   0.41625E-02   0.16376E+00   0.40467E+00
   0.88000E+02   0.77820E-01   0.84614E-01   0.41951E-02   0.16663E+00   0.40820E+00
   0.89000E+02   0.79149E-01   0.86131E-01   0.42266E-02   0.16951E+00   0.41171E+00
   0.90000E+02   0.80480E-01   0.87653E-01   0.42570E-02   0.17239E+00   0.41520E+00
   0.91000E+02   0.81813E-01   0.89179E-01   0.42864E-02   0.17528E+00   0.41866E+00
   0.92000E+02   0.83147E-01   0.90708E-01   0.43147E-02   0.17817E+00   0.42210E+00
   0.93000E+02   0.84482E-01   0.92241E-01   0.43419E-02   0.18107E+00   0.42552E+00
   0.94000E+02   0.85819E-01   0.93777E-01   0.43681E-02   0.18396E+00   0.42891E+00
   0.95000E+02   0.87157E-01   0.95316E-01   0.43933E-02   0.18687E+00   0.43228E+00
   0.96000E+02   0.88497E-01   0.96859E-01   0.44175E-02   0.18977E+00   0.43563E+00
   0.97000E+02   0.89837E-01   0.98404E-01   0.44406E-02   0.19268E+00   0.43895E+00
   0.98000E+02   0.91178E-01   0.99952E-01   0.44628E-02   0.19559E+00   0.44226E+00
   0.99000E+02   0.92520E-01   0.10150E+00   0.44841E-02   0.19851E+00   0.44554E+00
   0.10000E+03   0.93862E-01   0.10306E+00   0.45044E-02   0.20142E+00   0.44880E+00
   0.10100E+03   0.95205E-01   0.10461E+00   0.45238E-02   0.20434E+00   0.45204E+00
   0.10200E+03   0.96549E-01   0.10617E+00   0.45423E-02   0.20726E+00   0.45526E+00
   0.10300E+03   0.97892E-01   0.10773E+00   0.45600E-02   0.21018E+00   0.45845E+00
   0.10400E+03   0.99236E-01   0.10929E+00   0.45768E-02   0.21310E+00   0.46163E+00
   0.10500E+03   0.10058E+00   0.11085E+00   0.45928E-02   0.21602E+00   0.46478E+00
   0.10600E+03   0.10192E+00   0.11242E+00   0.46081E-02   0.21895E+00   0.46792E+00
   0.10700E+03   0.10327E+00   0.11398E+00   0.46226E-02   0.22187E+00   0.47103E+00
   0.10800E+03   0.10461E+00   0.11555E+00   0.46364E-02   0.22480E+00   0.47413E+00
   0.10900E+03   0.10595E+00   0.11712E+00   0.46495E-02   0.22772E+00   0.47720E+00
   0.11000E+03   0.10730E+00   0.11869E+00   0.46620E-02   0.23065E+00   0.48026E+00
   0.11100E+03   0.10864E+00   0.12026E+00   0.46739E-02   0.23357E+00   0.48329E+00
   0.11200E+03   0.10998E+00   0.12183E+00   0.46852E-02   0.23650E+00   0.48631E+00
   0.11300E+03   0.11132E+00   0.12340E+00   0.46959E-02   0.23942E+00   0.48931E+00
   0.11400E+03   0.11266E+00   0.12498E+00   0.47062E-02   0.24235E+00   0.49229E+00
   0.11500E+03   0.11401E+00   0.12655E+00   0.47160E-02   0.24527E+00   0.49525E+00
   0.11600E+03   0.11534E+00   0.12813E+00   0.47254E-02   0.24820E+00   0.49819E+00
   0.11700E+03   0.11668E+00   0.12970E+00   0.47344E-02   0.25112E+00   0.50112E+00
   0.11800E+03   0.11802E+00   0.13128E+00   0.47431E-02   0.25404E+00   0.50402E+00
   0.11900E+03   0.11936E+00   0.13285E+00   0.47514E-02   0.25696E+00   0.50691E+00
   0.12000E+03   0.12069E+00   0.13443E+00   0.47595E-02   0.25988E+00   0.50978E+00
   0.12100E+03   0.12203E+00   0.13600E+00   0.47673E-02   0.26280E+00   0.51264E+00
   0.12200E+03   0.12336E+00   0.13758E+00   0.47749E-02   0.26572E+00   0.51548E+00
   0.12300E+03   0.12469E+00   0.13916E+00   0.47824E-02   0.26863E+00   0.51830E+00
   0.12400E+03   0.12602E+00   0.14073E+00   0.47897E-02   0.27154E+00   0.52110E+00
   0.12500E+03   0.12735E+00   0.14231E+00   0.47969E-02   0.27446E+00   0.52388E+00
   0.12600E+03   0.12868E+00   0.14388E+00   0.48039E-02   0.27737E+00   0.52665E+00
   0.12700E+03   0.13000E+00   0.14546E+00   0.48110E-02   0.28027E+00   0.52941E+00
   0.12800E+03   0.13133E+00   0.14703E+00   0.48180E-02   0.28318E+00   0.53215E+00
   0.12900E+03   0.13265E+00   0.14861E+00   0.48250E-02   0.28608E+00   0.53487E+00
   0.13000E+03   0.13397E+00   0.15018E+00   0.48320E-02   0.28898E+00   0.53757E+00
   0.13100E+03   0.13529E+00   0.15175E+00   0.48391E-02   0.29188E+00   0.54026E+00
   0.13200E+03   0.13661E+00   0.15332E+00   0.48462E-02   0.29478E+00   0.54294E+00
   0.13300E+03   0.13793E+00   0.15489E+00   0.48534E-02   0.29768E+00   0.54560E+00
   0.13400E+03   0.13924E+00   0.15646E+00   0.48607E-02   0.30057E+00   0.54824E+00
   0.13500E+03   0.14056E+00   0.15803E+00   0.48681E-02   0.30346E+00   0.55087E+00
   0.13600E+03   0.14187E+00   0.15960E+00   0.48756E-02   0.30634E+00   0.55348E+00
   0.13700E+03   0.14317E+00   0.16117E+00   0.48833E-02   0.30923E+00   0.55608E+00
   0.13800E+03   0.14448E+00   0.16274E+00   0.48911E-02   0.31211E+00   0.55867E+00
   0.13900E+03   0.14579E+00   0.16430E+00   0.48990E-02   0.31499E+00   0.56124E+00
   0.14000E+03   0.14709E+00   0.16587E+00   0.49072E-02   0.31786E+00   0.56379E+00
   0.14100E+03   0.14839E+00   0.16743E+00   0.49154E-02   0.32074E+00   0.56633E+00
   0.14200E+03   0.14969E+00   0.16899E+00   0.49239E-02   0.32360E+00   0.56886E+00
   0.14300E+03   0.15098E+00   0.17056E+00   0.49326E-02   0.32647E+00   0.57138E+00
   0.14400E+03   0.15228E+00   0.17212E+00   0.49414E-02   0.32933E+00   0.57388E+00
   0.14500E+03   0.15357E+00   0.17368E+00   0.49504E-02   0.33219E+00   0.57636E+00
   0.14600E+03   0.15486E+00   0.17523E+00   0.49596E-02   0.33505E+00   0.57884E+00
   0.14700E+03   0.15614E+00   0.17679E+00   0.49689E-02   0.33790E+00   0.58130E+00
   0.14800E+03   0.15743E+00   0.17835E+00   0.49785E-02   0.34075E+00   0.58374E+00
   0.14900E+03   0.15871E+00   0.17990E+00   0.49882E-02   0.34360E+00   0.58618E+00
   0.15000E+03   0.15999E+00   0.18146E+00   0.49980E-02   0.34644E+00   0.58860E+00
   0.15100E+03   0.16126E+00   0.18301E+00   0.50081E-02   0.34928E+00   0.59100E+00
   0.15200E+03   0.16254E+00   0.18456E+00   0.50182E-02   0.35212E+00   0.59340E+00
   0.15300E+03   0.16381E+00   0.18611E+00   0.50285E-02   0.35495E+00   0.59578E+00
   0.15400E+03   0.16508E+00   0.18766E+00   0.50389E-02   0.35778E+00   0.59815E+00
   0.15500E+03   0.16635E+00   0.18921E+00   0.50495E-02   0.36061E+00   0.60051E+00
   0.15600E+03   0.16761E+00   0.19076E+00   0.50601E-02   0.36343E+00   0.60285E+00
   0.15700E+03   0.16887E+00   0.19231E+00   0.50708E-02   0.36625E+00   0.60518E+00
   0.15800E+03   0.17013E+00   0.19385E+00   0.50816E-02   0.36906E+00   0.60750E+00
   0.15900E+03   0.17138E+00   0.19540E+00   0.50924E-02   0.37187E+00   0.60981E+00
   0.16000E+03   0.17264E+00   0.19694E+00   0.51033E-02   0.37468E+00   0.61211E+00
   0.16100E+03   0.17389E+00   0.19848E+00   0.51142E-02   0.37748E+00   0.61440E+00
   0.16200E+03   0.17514E+00   0.20002E+00   0.51251E-02   0.38028E+00   0.61667E+00
   0.16300E+03   0.17638E+00   0.20156E+00   0.51359E-02   0.38307E+00   0.61893E+00
   0.16400E+03   0.17762E+00   0.20310E+00   0.51467E-02   0.38587E+00   0.62118E+00
   0.16500E+03   0.17886E+00   0.20463E+00   0.51574E-02   0.38865E+00   0.62342E+00
   0.16600E+03   0.18010E+00   0.20617E+00   0.51681E-02   0.39143E+00   0.62565E+00
   0.16700E+03   0.18133E+00   0.20770E+00   0.51786E-02   0.39421E+00   0.62786E+00
   0.16800E+03   0.18256E+00   0.20923E+00   0.51890E-02   0.39699E+00   0.63007E+00
   0.16900E+03   0.18379E+00   0.21077E+00   0.51993E-02   0.39975E+00   0.63226E+00
   0.17000E+03   0.18501E+00   0.21230E+00   0.52093E-02   0.40252E+00   0.63444E+00
   0.17100E+03   0.18624E+00   0.21382E+00   0.52192E-02   0.40528E+00   0.63662E+00
   0.17200E+03   0.18746E+00   0.21535E+00   0.52289E-02   0.40804E+00   0.63878E+00
   0.17300E+03   0.18867E+00   0.21688E+00   0.52383E-02   0.41079E+00   0.64093E+00
   0.17400E+03   0.18989E+00   0.21840E+00   0.52475E-02   0.41353E+00   0.64307E+00
   0.17500E+03   0.19110E+00   0.21992E+00   0.52564E-02   0.41627E+00   0.64519E+00
   0.17600E+03   0.19230E+00   0.22144E+00   0.52650E-02   0.41901E+00   0.64731E+00
   0.17700E+03   0.19351E+00   0.22296E+00   0.52733E-02   0.42174E+00   0.64942E+00
   0.17800E+03   0.19471E+00   0.22448E+00   0.52812E-02   0.42447E+00   0.65151E+00
   0.17900E+03   0.19591E+00   0.22599E+00   0.52888E-02   0.42719E+00   0.65360E+00
   0.18000E+03   0.19711E+00   0.22751E+00   0.52961E-02   0.42991E+00   0.65568E+00
   0.18100E+03   0.19830E+00   0.22902E+00   0.53029E-02   0.43262E+00   0.65774E+00
   0.18200E+03   0.19949E+00   0.23053E+00   0.53094E-02   0.43533E+00   0.65979E+00
   0.18300E+03   0.20068E+00   0.23204E+00   0.53155E-02   0.43803E+00   0.66184E+00
   0.18400E+03   0.20186E+00   0.23354E+00   0.53212E-02   0.44073E+00   0.66387E+00
   0.18500E+03   0.20305E+00   0.23504E+00   0.53265E-02   0.44342E+00   0.66590E+00
   0.18600E+03   0.20422E+00   0.23655E+00   0.53313E-02   0.44610E+00   0.66791E+00
   0.18700E+03   0.20540E+00   0.23804E+00   0.53357E-02   0.44878E+00   0.66991E+00
   0.18800E+03   0.20657E+00   0.23954E+00   0.53396E-02   0.45146E+00   0.67190E+00
   0.18900E+03   0.20775E+00   0.24103E+00   0.53432E-02   0.45412E+00   0.67389E+00
   0.19000E+03   0.20891E+00   0.24253E+00   0.53462E-02   0.45678E+00   0.67586E+00
   0.19100E+03   0.21008E+00   0.24401E+00   0.53489E-02   0.45944E+00   0.67782E+00
   0.19200E+03   0.21124E+00   0.24550E+00   0.53510E-02   0.46209E+00   0.67977E+00
   0.19300E+03   0.21240E+00   0.24698E+00   0.53528E-02   0.46473E+00   0.68171E+00
   0.19400E+03   0.21355E+00   0.24846E+00   0.53540E-02   0.46737E+00   0.68365E+00
   0.19500E+03   0.21471E+00   0.24994E+00   0.53548E-02   0.47000E+00   0.68557E+00
   0.19600E+03   0.21585E+00   0.25142E+00   0.53552E-02   0.47263E+00   0.68748E+00
   0.19700E+03   0.21700E+00   0.25289E+00   0.53551E-02   0.47524E+00   0.68938E+00
   0.19800E+03   0.21814E+00   0.25435E+00   0.53546E-02   0.47785E+00   0.69127E+00
   0.19900E+03   0.21928E+00   0.25582E+00   0.53536E-02   0.48045E+00   0.69315E+00
   0.20000E+03   0.22042E+00   0.25728E+00   0.53522E-02   0.48305E+00   0.69502E+00
   0.20100E+03   0.22155E+00   0.25873E+00   0.53504E-02   0.48564E+00   0.69688E+00
   0.20200E+03   0.22268E+00   0.26019E+00   0.53481E-02   0.48821E+00   0.69872E+00
   0.20300E+03   0.22380E+00   0.26164E+00   0.53454E-02   0.49078E+00   0.70056E+00
   0.20400E+03   0.22493E+00   0.26308E+00   0.53423E-02   0.49335E+00   0.70239E+00
   0.20500E+03   0.22604E+00   0.26452E+00   0.53387E-02   0.49590E+00   0.70420E+00
   0.20600E+03   0.22715E+00   0.26595E+00   0.53347E-02   0.49844E+00   0.70601E+00
   0.20700E+03   0.22826E+00   0.26738E+00   0.53304E-02   0.50098E+00   0.70780E+00
   0.20800E+03   0.22937E+00   0.26881E+00   0.53256E-02   0.50350E+00   0.70958E+00
   0.20900E+03   0.23047E+00   0.27023E+00   0.53203E-02   0.50602E+00   0.71135E+00
   0.21000E+03   0.23156E+00   0.27164E+00   0.53147E-02   0.50852E+00   0.71310E+00
   0.21100E+03   0.23265E+00   0.27305E+00   0.53087E-02   0.51101E+00   0.71485E+00
   0.21200E+03   0.23373E+00   0.27445E+00   0.53023E-02   0.51349E+00   0.71658E+00
   0.21300E+03   0.23481E+00   0.27585E+00   0.52955E-02   0.51595E+00   0.71830E+00
   0.21400E+03   0.23588E+00   0.27724E+00   0.52884E-02   0.51841E+00   0.72000E+00
   0.21500E+03   0.23695E+00   0.27862E+00   0.52808E-02   0.52084E+00   0.72170E+00
   0.21600E+03   0.23801E+00   0.27999E+00   0.52729E-02   0.52327E+00   0.72337E+00
   0.21700E+03   0.23906E+00   0.28136E+00   0.52646E-02   0.52568E+00   0.72504E+00
   0.21800E+03   0.24010E+00   0.28271E+00   0.52560E-02   0.52807E+00   0.72668E+00
   0.21900E+03   0.24114E+00   0.28406E+00   0.52470E-02   0.53045E+00   0.72832E+00
   0.22000E+03   0.24216E+00   0.28540E+00   0.52377E-02   0.53280E+00   0.72993E+00
   0.22100E+03   0.24318E+00   0.28674E+00   0.52281E-02   0.53514E+00   0.73154E+00
   0.22200E+03   0.24419E+00   0.28806E+00   0.52182E-02   0.53746E+00   0.73312E+00
   0.22300E+03   0.24519E+00   0.28937E+00   0.52079E-02   0.53976E+00   0.73469E+00
   0.22400E+03   0.24618E+00   0.29067E+00   0.51975E-02   0.54204E+00   0.73623E+00
   0.22500E+03   0.24715E+00   0.29196E+00   0.51867E-02   0.54430E+00   0.73776E+00
   0.22600E+03   0.24812E+00   0.29323E+00   0.51757E-02   0.54653E+00   0.73928E+00
   0.22700E+03   0.24907E+00   0.29450E+00   0.51645E-02   0.54874E+00   0.74077E+00
   0.22800E+03   0.25001E+00   0.29575E+00   0.51530E-02   0.55092E+00   0.74224E+00
   0.22900E+03   0.25094E+00   0.29699E+00   0.51414E-02   0.55307E+00   0.74369E+00
   0.23000E+03   0.25185E+00   0.29822E+00   0.51296E-02   0.55520E+00   0.74512E+00
   0.23100E+03   0.25275E+00   0.29943E+00   0.51176E-02   0.55730E+00   0.74652E+00
   0.23200E+03   0.25364E+00   0.30062E+00   0.51055E-02   0.55937E+00   0.74791E+00
   0.23300E+03   0.25451E+00   0.30181E+00   0.50932E-02   0.56141E+00   0.74927E+00
   0.23400E+03   0.25536E+00   0.30297E+00   0.50808E-02   0.56342E+00   0.75061E+00
   0.23500E+03   0.25620E+00   0.30412E+00   0.50684E-02   0.56539E+00   0.75193E+00
   0.23600E+03   0.25702E+00   0.30526E+00   0.50558E-02   0.56733E+00   0.75322E+00
   0.23700E+03   0.25782E+00   0.30638E+00   0.50432E-02   0.56924E+00   0.75448E+00
   0.23800E+03   0.25861E+00   0.30748E+00   0.50306E-02   0.57112E+00   0.75572E+00
   0.23900E+03   0.25938E+00   0.30856E+00   0.50180E-02   0.57296E+00   0.75694E+00
   0.24000E+03   0.26013E+00   0.30963E+00   0.50053E-02   0.57477E+00   0.75813E+00
   0.24100E+03   0.26086E+00   0.31068E+00   0.49927E-02   0.57654E+00   0.75930E+00
   0.24200E+03   0.26158E+00   0.31171E+00   0.49801E-02   0.57827E+00   0.76044E+00
   0.24300E+03   0.26228E+00   0.31272E+00   0.49676E-02   0.57997E+00   0.76156E+00
   0.24400E+03   0.26296E+00   0.31372E+00   0.49552E-02   0.58163E+00   0.76265E+00
   0.24500E+03   0.26362E+00   0.31470E+00   0.49429E-02   0.58326E+00   0.76371E+00
   0.24600E+03   0.26426E+00   0.31566E+00   0.49307E-02   0.58485E+00   0.76475E+00
   0.24700E+03   0.26489E+00   0.31660E+00   0.49187E-02   0.58640E+00   0.76577E+00
   0.24800E+03   0.26550E+00   0.31752E+00   0.49069E-02   0.58792E+00   0.76676E+00
   0.24900E+03   0.26609E+00   0.31842E+00   0.48953E-02   0.58941E+00   0.76773E+00
   0.25000E+03   0.26666E+00   0.31931E+00   0.48840E-02   0.59086E+00   0.76867E+00
   0.25100E+03   0.26722E+00   0.32018E+00   0.48729E-02   0.59228E+00   0.76959E+00
   0.25200E+03   0.26777E+00   0.32103E+00   0.48621E-02   0.59366E+00   0.77049E+00
   0.25300E+03   0.26829E+00   0.32187E+00   0.48516E-02   0.59501E+00   0.77137E+00
   0.25400E+03   0.26881E+00   0.32268E+00   0.48414E-02   0.59633E+00   0.77222E+00
   0.25500E+03   0.26931E+00   0.32348E+00   0.48315E-02   0.59762E+00   0.77306E+00
   0.25600E+03   0.26979E+00   0.32427E+00   0.48220E-02   0.59888E+00   0.77387E+00
   0.25700E+03   0.27026E+00   0.32503E+00   0.48129E-02   0.60011E+00   0.77467E+00
   0.25800E+03   0.27072E+00   0.32578E+00   0.48041E-02   0.60131E+00   0.77544E+00
   0.25900E+03   0.27117E+00   0.32652E+00   0.47957E-02   0.60248E+00   0.77620E+00
   0.26000E+03   0.27160E+00   0.32724E+00   0.47878E-02   0.60363E+00   0.77693E+00
   0.26100E+03   0.27203E+00   0.32794E+00   0.47802E-02   0.60475E+00   0.77765E+00
   0.26200E+03   0.27244E+00   0.32863E+00   0.47730E-02   0.60584E+00   0.77836E+00
   0.26300E+03   0.27285E+00   0.32930E+00   0.47663E-02   0.60691E+00   0.77905E+00
   0.26400E+03   0.27324E+00   0.32996E+00   0.47600E-02   0.60796E+00   0.77972E+00
   0.26500E+03   0.27363E+00   0.33060E+00   0.47541E-02   0.60899E+00   0.78038E+00
   0.26600E+03   0.27401E+00   0.33124E+00   0.47486E-02   0.60999E+00   0.78102E+00
   0.26700E+03   0.27438E+00   0.33185E+00   0.47436E-02   0.61098E+00   0.78165E+00
   0.26800E+03   0.27474E+00   0.33246E+00   0.47389E-02   0.61194E+00   0.78227E+00
   0.26900E+03   0.27510E+00   0.33305E+00   0.47347E-02   0.61288E+00   0.78287E+00
   0.27000E+03   0.27545E+00   0.33363E+00   0.47310E-02   0.61381E+00   0.78346E+00
   0.27100E+03   0.27579E+00   0.33420E+00   0.47276E-02   0.61472E+00   0.78404E+00
   0.27200E+03   0.27613E+00   0.33475E+00   0.47246E-02   0.61561E+00   0.78461E+00
   0.27300E+03   0.27647E+00   0.33530E+00   0.47221E-02   0.61649E+00   0.78517E+00
   0.27400E+03   0.27680E+00   0.33583E+00   0.47199E-02   0.61735E+00   0.78572E+00
   0.27500E+03   0.27713E+00   0.33635E+00   0.47182E-02   0.61820E+00   0.78626E+00
   0.27600E+03   0.27745E+00   0.33687E+00   0.47168E-02   0.61903E+00   0.78678E+00
   0.27700E+03   0.27777E+00   0.33737E+00   0.47158E-02   0.61985E+00   0.78731E+00
   0.27800E+03   0.27808E+00   0.33786E+00   0.47151E-02   0.62066E+00   0.78782E+00
   0.27900E+03   0.27839E+00   0.33834E+00   0.47148E-02   0.62145E+00   0.78832E+00
   0.28000E+03   0.27870E+00   0.33881E+00   0.47149E-02   0.62223E+00   0.78882E+00
   0.28100E+03   0.27901E+00   0.33928E+00   0.47152E-02   0.62300E+00   0.78930E+00
   0.28200E+03   0.27931E+00   0.33973E+00   0.47159E-02   0.62376E+00   0.78979E+00
